mu_win,mu_n,ci,ok_ci,archetype_1,archetype_2,mu_wr,direction,mirror,playrate_1,playrate_2
1,1,(2.5% - 100.0%),FALSE,Master Yi/Ryze (IO/RU),Yuumi/Zed (IO/MT),1,POS,No,0.0112986840356241,2.65851389073508e-05
1,1,(2.5% - 100.0%),FALSE,Master Yi/Ryze (IO/RU),Elise/Gwen/Katarina (NX/SI),1,POS,No,0.0112986840356241,9.30479861757278e-05
1,1,(2.5% - 100.0%),FALSE,Aatrox/Kayn (RU/RU),Sion/Viego (NX/SI),1,POS,No,0.00559617173999734,0.00146218263990429
1,1,(2.5% - 100.0%),FALSE,Aatrox/Kayn (RU/RU),Evelynn/Viego (RU/SI),1,POS,No,0.00559617173999734,0.0017812043067925
1,1,(2.5% - 100.0%),FALSE,Kalista/Nocturne (FR/SI),Rumble/Vayne (DE/NX),1,POS,No,0.000146218263990429,0.00639372590721787
1,1,(2.5% - 100.0%),FALSE,Katarina/Twisted Fate (BW/NX),Jayce/Norra (BC/PZ),1,POS,No,0.00191413000132926,0.000252558819619833
1,1,(2.5% - 100.0%),FALSE,Trundle/Tryndamere (FR/SI),Kalista/Viego (DE/SI),1,POS,No,0.017732287651203,7.97554167220524e-05
1,1,(2.5% - 100.0%),FALSE,Gnar/Tristana (BC/FR),Ezreal/Kennen (IO/PZ),1,POS,No,7.97554167220524e-05,0.000412069653063937
1,1,(2.5% - 100.0%),FALSE,Ekko/Jinx (PZ/SH),Annie/Katarina (NX/SI),1,POS,No,0.00800212681111259,0.00031902166688821
1,1,(2.5% - 100.0%),FALSE,Jinx/Lulu (BC/PZ),Ezreal/Kennen (IO/PZ),1,POS,No,0.0048650804200452,0.000412069653063937
1,1,(2.5% - 100.0%),FALSE,Karma/Lux (DE/IO),Master Yi/Ryze (IO/RU),1,POS,No,0.000438654791971288,0.0112986840356241
1,1,(2.5% - 100.0%),FALSE,Ahri/Akshan (IO/SH),Gwen/Katarina (NX/SI),1,POS,No,0.000438654791971288,0.0341884886348531
1,1,(2.5% - 100.0%),FALSE,Kindred/Viego (IO/SI),Akshan/Lee Sin (IO/SH),1,POS,No,0.00255217333510568,0.000797554167220524
1,1,(2.5% - 100.0%),FALSE,Swain/Twisted Fate (BW/NX),Akshan/Lee Sin (IO/SH),1,POS,No,0.0154858434135318,0.000797554167220524
1,1,(2.5% - 100.0%),FALSE,Akshan/Lee Sin (IO/SH),Illaoi/Swain (BW/NX),1,POS,No,0.000797554167220524,0.000797554167220524
1,1,(2.5% - 100.0%),FALSE,Akshan/Lee Sin (IO/SH),Nasus/Thresh (SI/SH),1,POS,No,0.000797554167220524,0.00200717798750498
1,1,(2.5% - 100.0%),FALSE,Heimerdinger/Norra (BC/SI),Akshan/Lee Sin (IO/SH),1,POS,No,0.00615445965705171,0.000797554167220524
1,1,(2.5% - 100.0%),FALSE,Trundle/Vi (FR/PZ),Akshan/Lee Sin (IO/SH),1,POS,No,0.000451947361424963,0.000797554167220524
1,1,(2.5% - 100.0%),FALSE,Akshan/Lee Sin (IO/SH),Jinx/Lulu (BC/PZ),1,POS,No,0.000797554167220524,0.0048650804200452
1,1,(2.5% - 100.0%),FALSE,Akshan/Lee Sin (IO/SH),Gangplank/Sejuani (BW/FR),1,POS,No,0.000797554167220524,0.0184766715406088
1,1,(2.5% - 100.0%),FALSE,Master Yi/Viktor (IO/PZ),Kalista/Nautilus (BW/SI),1,POS,No,0.0132128140369533,1.32925694536754e-05
1,1,(2.5% - 100.0%),FALSE,Master Yi/Viktor (IO/PZ),Braum/Garen (DE/FR),1,POS,No,0.0132128140369533,3.98777083610262e-05
1,1,(2.5% - 100.0%),FALSE,Rumble/Sion (BC/NX),Master Yi/Viktor (IO/PZ),1,POS,No,0.000611458194869068,0.0132128140369533
1,1,(2.5% - 100.0%),FALSE,Leona/Teemo (BC/MT),Diana/Nocturne (MT/SI),1,POS,No,1.32925694536754e-05,0.00111657583410873
1,1,(2.5% - 100.0%),FALSE,Gnar/Tristana (BC/NX),Jayce/Norra (BC/PZ),1,POS,No,0.0275156187691081,0.000252558819619833
1,1,(2.5% - 100.0%),FALSE,Jayce/Norra (BC/PZ),Illaoi/Twisted Fate (BW/IO),1,POS,No,0.000252558819619833,0.038003456068058
1,1,(2.5% - 100.0%),FALSE,Jax/Ornn (FR/RU),Jayce/Norra (BC/PZ),1,POS,No,0.0569586601089991,0.000252558819619833
1,1,(2.5% - 100.0%),FALSE,Jayce/Norra (BC/PZ),Annie/Jhin (RU/NX),1,POS,No,0.000252558819619833,0.0197527582081616
1,1,(2.5% - 100.0%),FALSE,Miss Fortune/Swain (BW/NX),Jayce/Norra (BC/PZ),1,POS,No,0.000943772431210953,0.000252558819619833
1,1,(2.5% - 100.0%),FALSE,Jayce/Norra (BC/PZ),Gwen/Katarina (NX/SI),1,POS,No,0.000252558819619833,0.0341884886348531
1,1,(2.5% - 100.0%),FALSE,Garen/Kayle (DE/MT),Jayce/Norra (BC/PZ),1,POS,No,0.00401435597500997,0.000252558819619833
1,1,(2.5% - 100.0%),FALSE,Jayce/Norra (BC/PZ),Braum/Ornn (FR/MT),1,POS,No,0.000252558819619833,1.32925694536754e-05
1,1,(2.5% - 100.0%),FALSE,Jayce/Norra (BC/PZ),Illaoi/Ornn (BW/FR),1,POS,No,0.000252558819619833,0.00148876777881164
1,1,(2.5% - 100.0%),FALSE,Caitlyn/Teemo (BC/PZ),Aphelios/Shyvana (DE/MT),1,POS,No,0.00586202312907085,5.31702778147016e-05
1,1,(2.5% - 100.0%),FALSE,Ryze (IO/RU),Aphelios/Shyvana (DE/MT),1,POS,No,0.0528512561478134,5.31702778147016e-05
1,1,(2.5% - 100.0%),FALSE,Kayle/Zed (IO/MT),Aphelios/Shyvana (DE/MT),1,POS,No,0.0260002658513891,5.31702778147016e-05
1,1,(2.5% - 100.0%),FALSE,Aurelion Sol/Tryndamere (FR/MT),Senna/Veigar (BC/SI),1,POS,No,0.000770969028313173,0.0175727768177589
1,1,(2.5% - 100.0%),FALSE,Malphite/Taliyah (MT/SH),Hecarim/Zed (IO/SI),1,POS,No,0.00261863618237405,0.0131330586202313
1,1,(2.5% - 100.0%),FALSE,Gwen/Hecarim/Zed (IO/SI),Jax/Ornn (FR/RU),1,POS,No,0.000212681111258806,0.0569586601089991
1,1,(2.5% - 100.0%),FALSE,Garen/Kayle (DE/MT),Championless (SI),1,POS,No,0.00401435597500997,0.000119633125083079
1,1,(2.5% - 100.0%),FALSE,Norra/Yuumi (BC/FR),Malphite/Taliyah (MT/SH),1,POS,No,1.32925694536754e-05,0.00261863618237405
1,1,(2.5% - 100.0%),FALSE,Lissandra/Taliyah (FR/SH),Malphite/Taliyah (MT/SH),1,POS,No,0.00479861757277682,0.00261863618237405
1,1,(2.5% - 100.0%),FALSE,Karma/Viktor (IO/PZ),Kalista/Lucian (DE/SI),1,POS,No,0.000744383889405822,0.00493154326731357
1,1,(2.5% - 100.0%),FALSE,Galio/Poppy (BC/DE),Trundle/Tryndamere (FR/SI),1,POS,No,0.000332314236341885,0.017732287651203
1,1,(2.5% - 100.0%),FALSE,Trundle (FR/PZ),Lissandra/Trundle (FR/SI),1,POS,No,0.00607470424032966,0.00150206034826532
1,1,(2.5% - 100.0%),FALSE,Rumble/Sion (BC/NX),Ezreal/Seraphine (NX/PZ),1,POS,No,0.000611458194869068,0.000186095972351456
1,1,(2.5% - 100.0%),FALSE,Aurelion Sol/Shyvana (DE/MT),Trundle/Tryndamere (FR/SI),1,POS,No,0.00313704639106739,0.017732287651203
1,1,(2.5% - 100.0%),FALSE,Kennen/Zoe (IO/MT),Trundle/Tryndamere (FR/SI),1,POS,No,1.32925694536754e-05,0.017732287651203
1,1,(2.5% - 100.0%),FALSE,Trundle/Tryndamere (FR/SI),Gwen/Hecarim (DE/SI),1,POS,No,0.017732287651203,1.32925694536754e-05
1,1,(2.5% - 100.0%),FALSE,Draven/Jinx (NX/PZ),Hecarim/Zed (IO/SI),1,POS,No,0.000877309583942576,0.0131330586202313
1,1,(2.5% - 100.0%),FALSE,Braum/Galio (DE/FR),Anivia (FR/SI),1,POS,No,0.000372191944702911,0.0143692675794231
1,1,(2.5% - 100.0%),FALSE,Hecarim/Zed (IO/SI),Aurelion Sol/Shyvana (DE/MT),1,POS,No,0.0131330586202313,0.00313704639106739
1,1,(2.5% - 100.0%),FALSE,Lee Sin/Master Yi (IO/RU),Jax/Ornn (FR/RU),1,POS,No,5.31702778147016e-05,0.0569586601089991
1,1,(2.5% - 100.0%),FALSE,Anivia (FR/SI),Taliyah (BW/SH),1,POS,No,0.0143692675794231,0.000146218263990429
1,1,(2.5% - 100.0%),FALSE,Swain/Twisted Fate (BW/NX),Teemo/Zoe (MT/PZ),1,POS,No,0.0154858434135318,0.000957065000664629
1,1,(2.5% - 100.0%),FALSE,Taliyah/Ziggs (BC/SH),Pantheon/Varus (MT/RU),1,POS,No,0.00287119500199389,0.0042669147946298
1,1,(2.5% - 100.0%),FALSE,Rumble (BC/NX),Taliyah/Ziggs (BC/SH),1,POS,No,6.6462847268377e-05,0.00287119500199389
1,1,(2.5% - 100.0%),FALSE,Taliyah/Ziggs (BC/SH),Vi/Viktor (BC/PZ),1,POS,No,0.00287119500199389,0.000199388541805131
1,1,(2.5% - 100.0%),FALSE,Illaoi/Swain (BW/NX),Illaoi/Vayne (BW/DE),1,POS,No,0.000797554167220524,0.00466569187824006
1,1,(2.5% - 100.0%),FALSE,Illaoi/Vayne (BW/DE),Fiora/Shen (DE/IO),1,POS,No,0.00466569187824006,0.00031902166688821
1,1,(2.5% - 100.0%),FALSE,Illaoi/Vayne (BW/DE),Illaoi/Ornn (BW/FR),1,POS,No,0.00466569187824006,0.00148876777881164
1,1,(2.5% - 100.0%),FALSE,Ryze (IO/RU),Trundle (DE/FR),1,POS,No,0.0528512561478134,7.97554167220524e-05
1,1,(2.5% - 100.0%),FALSE,Soraka/Taric (DE/MT),Gwen/Katarina (NX/SI),1,POS,No,0.000252558819619833,0.0341884886348531
1,1,(2.5% - 100.0%),FALSE,Annie/Twisted Fate (BW/NX),Malphite/Taliyah (MT/SH),1,POS,No,0.00249900305729097,0.00261863618237405
1,1,(2.5% - 100.0%),FALSE,Norra/Swain (BC/NX),Lux/Shyvana (DE/SI),1,POS,No,0.0259603881430281,1.32925694536754e-05
1,1,(2.5% - 100.0%),FALSE,Norra (BC/SI),Annie/Jhin (RU/NX),1,POS,No,0.000638043333776419,0.0197527582081616
1,1,(2.5% - 100.0%),FALSE,Norra/Twisted Fate (BC/BW),Senna/Veigar (BC/SI),1,POS,No,0.000146218263990429,0.0175727768177589
1,1,(2.5% - 100.0%),FALSE,Swain/Twisted Fate (BW/NX),Jhin/Swain (RU/NX),1,POS,No,0.0154858434135318,6.6462847268377e-05
1,1,(2.5% - 100.0%),FALSE,Senna/Veigar (BC/SI),Jhin/Swain (RU/NX),1,POS,No,0.0175727768177589,6.6462847268377e-05
1,1,(2.5% - 100.0%),FALSE,Ryze (IO/RU),Lee Sin/Master Yi (IO/RU),1,POS,No,0.0528512561478134,5.31702778147016e-05
1,1,(2.5% - 100.0%),FALSE,Pantheon/Varus (MT/RU),Aurelion Sol/Tryndamere (FR/MT),1,POS,No,0.0042669147946298,0.000770969028313173
1,1,(2.5% - 100.0%),FALSE,Seraphine/Twisted Fate (BW/PZ),Aurelion Sol/Shyvana (DE/MT),1,POS,No,0.001515352917719,0.00313704639106739
1,1,(2.5% - 100.0%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Seraphine/Viktor (MT/PZ),1,POS,No,0.044144623155656,2.65851389073508e-05
1,1,(2.5% - 100.0%),FALSE,Kalista/Nocturne (SI),Illaoi/Ornn (BW/FR),1,POS,No,0.00268509902964243,0.00148876777881164
1,1,(2.5% - 100.0%),FALSE,Master Yi/Ryze (IO/RU),Lucian/Norra (BC/DE),1,POS,No,0.0112986840356241,0.000159510833444105
1,1,(2.5% - 100.0%),FALSE,Gangplank/Sejuani (BW/FR),Illaoi/Twisted Fate (BW/FR),1,POS,No,0.0184766715406088,3.98777083610262e-05
1,1,(2.5% - 100.0%),FALSE,Aurelion Sol/Trundle (FR/MT),Diana/Nocturne (MT/SI),1,POS,No,0.000558287917054367,0.00111657583410873
1,1,(2.5% - 100.0%),FALSE,Heimerdinger/Zoe (MT/PZ),Senna/Veigar (BC/SI),1,POS,No,9.30479861757278e-05,0.0175727768177589
1,1,(2.5% - 100.0%),FALSE,Karma/Lux (DE/IO),Gnar/Tristana (BC/NX),1,POS,No,0.000438654791971288,0.0275156187691081
1,1,(2.5% - 100.0%),FALSE,Master Yi/Ryze (IO/RU),Aurelion Sol/Tryndamere (FR/MT),1,POS,No,0.0112986840356241,0.000770969028313173
1,1,(2.5% - 100.0%),FALSE,Malphite/Taliyah (MT/SH),Aurelion Sol/Tryndamere (FR/MT),1,POS,No,0.00261863618237405,0.000770969028313173
1,1,(2.5% - 100.0%),FALSE,Jarvan IV/Shyvana (DE/MT),Seraphine/Viktor (MT/PZ),1,POS,No,0.000903894722849927,2.65851389073508e-05
1,1,(2.5% - 100.0%),FALSE,Championpile (FR/SI),Senna/Veigar (BC/SI),1,POS,No,1.32925694536754e-05,0.0175727768177589
1,1,(2.5% - 100.0%),FALSE,Pantheon/Zoe (DE/MT),Senna/Veigar (BC/SI),1,POS,No,1.32925694536754e-05,0.0175727768177589
1,1,(2.5% - 100.0%),FALSE,Jax/Ornn (FR/RU),Heimerdinger/Norra (BC/FR),1,POS,No,0.0569586601089991,0.000132925694536754
1,1,(2.5% - 100.0%),FALSE,Heimerdinger/Jayce (PZ/SI),Heimerdinger/Norra (BC/FR),1,POS,No,0.0139439053569055,0.000132925694536754
1,1,(2.5% - 100.0%),FALSE,Illaoi/Twisted Fate (BW/IO),Braum (FR/PZ),1,POS,No,0.038003456068058,3.98777083610262e-05
1,1,(2.5% - 100.0%),FALSE,Kalista/Viego (DE/SI),Illaoi/Twisted Fate (BW/IO),1,POS,No,7.97554167220524e-05,0.038003456068058
1,1,(2.5% - 100.0%),FALSE,Kindred/Viego (NX/SI),Rumble/Vayne (DE/NX),1,POS,No,0.00034560680579556,0.00639372590721787
1,1,(2.5% - 100.0%),FALSE,Lucian/Miss Fortune (BW/DE),Elise/Swain (NX/SI),1,POS,No,0.000239266250166157,2.65851389073508e-05
1,1,(2.5% - 100.0%),FALSE,Gwen/Viego (MT/SI),Rumble/Sion (BC/NX),1,POS,No,2.65851389073508e-05,0.000611458194869068
1,1,(2.5% - 100.0%),FALSE,Lucian/Norra (BC/DE),Kai'Sa (DE/SH),1,POS,No,0.000159510833444105,0.00187425229296823
1,1,(2.5% - 100.0%),FALSE,Aatrox/Kayn (RU/RU),Ezreal/Seraphine (NX/PZ),1,POS,No,0.00559617173999734,0.000186095972351456
1,1,(2.5% - 100.0%),FALSE,Aatrox/Kayn (RU/RU),Kai'Sa/Taliyah (SH),1,POS,No,0.00559617173999734,1.32925694536754e-05
1,1,(2.5% - 100.0%),FALSE,Jax/Ornn (FR/RU),Championless (FR/PZ),1,POS,No,0.0569586601089991,6.6462847268377e-05
1,1,(2.5% - 100.0%),FALSE,Aurelion Sol/Shyvana (DE/MT),Aatrox/Kayn (RU/RU),1,POS,No,0.00313704639106739,0.00559617173999734
1,1,(2.5% - 100.0%),FALSE,Jax/Tristana (BC/RU),Kalista/Lucian (DE/SI),1,POS,No,0.00127608666755284,0.00493154326731357
1,1,(2.5% - 100.0%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Kalista/Kindred (IO/SI),1,POS,No,0.044144623155656,6.6462847268377e-05
1,1,(2.5% - 100.0%),FALSE,Fiora (DE/FR),Illaoi/Twisted Fate (BW/IO),1,POS,No,7.97554167220524e-05,0.038003456068058
1,1,(2.5% - 100.0%),FALSE,Illaoi/Twisted Fate (BW/IO),Lucian/Shyvana (DE/MT),1,POS,No,0.038003456068058,0.000119633125083079
1,1,(2.5% - 100.0%),FALSE,Diana/Nocturne (MT/SI),Illaoi/Vayne (BW/DE),1,POS,No,0.00111657583410873,0.00466569187824006
1,1,(2.5% - 100.0%),FALSE,Illaoi/Vayne (BW/DE),Jax/Tristana (BC/RU),1,POS,No,0.00466569187824006,0.00127608666755284
1,1,(2.5% - 100.0%),FALSE,Annie/Jhin (RU/NX),Braum (FR/SI),1,POS,No,0.0197527582081616,9.30479861757278e-05
1,1,(2.5% - 100.0%),FALSE,Annie/Jhin (RU/NX),Kayle/Leona (DE/MT),1,POS,No,0.0197527582081616,0.000265851389073508
1,1,(2.5% - 100.0%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Bard/Yuumi (RU/MT),1,POS,No,0.044144623155656,6.6462847268377e-05
1,1,(2.5% - 100.0%),FALSE,Taliyah/Ziggs (BC/SH),Aphelios/Leona (MT/SI),1,POS,No,0.00287119500199389,0.00320350923833577
1,1,(2.5% - 100.0%),FALSE,Viego (FR/SI),Azir/Lucian (DE/SH),1,POS,No,5.31702778147016e-05,0.000598165625415393
1,1,(2.5% - 100.0%),FALSE,Rumble/Vayne (DE/NX),Illaoi (BW/FR),1,POS,No,0.00639372590721787,0.000239266250166157
1,1,(2.5% - 100.0%),FALSE,Rumble/Vayne (DE/NX),Lucian/Ornn (DE/FR),1,POS,No,0.00639372590721787,0.000159510833444105
1,1,(2.5% - 100.0%),FALSE,Rumble/Vayne (DE/NX),Draven/Sion (NX/SI),1,POS,No,0.00639372590721787,0.000292436527980859
1,1,(2.5% - 100.0%),FALSE,Ezreal/Seraphine (BC/PZ),Ashe/LeBlanc (FR/NX),1,POS,No,0.00275156187691081,0.00309716868270637
1,1,(2.5% - 100.0%),FALSE,Caitlyn/Teemo (FR/PZ),Braum/Kayle (FR/MT),1,POS,No,0.000943772431210953,0.00186095972351456
1,1,(2.5% - 100.0%),FALSE,Caitlyn/Teemo (FR/PZ),Kayle/Shyvana (DE/MT),1,POS,No,0.000943772431210953,0.000358899375249236
1,1,(2.5% - 100.0%),FALSE,Caitlyn/Teemo (FR/PZ),Master Yi/Ryze (IO/RU),1,POS,No,0.000943772431210953,0.0112986840356241
1,1,(2.5% - 100.0%),FALSE,Caitlyn/Teemo (FR/PZ),Hecarim/Lucian (DE/SI),1,POS,No,0.000943772431210953,0.00312375382161372
1,1,(2.5% - 100.0%),FALSE,Caitlyn/Teemo (FR/PZ),Jinx/Lulu (BC/PZ),1,POS,No,0.000943772431210953,0.0048650804200452
1,1,(2.5% - 100.0%),FALSE,Ashe/LeBlanc (FR/NX),Aatrox/Braum (RU/FR),1,POS,No,0.00309716868270637,1.32925694536754e-05
1,1,(2.5% - 100.0%),FALSE,Lucian/Ornn (DE/FR),Illaoi/Twisted Fate (BW/IO),1,POS,No,0.000159510833444105,0.038003456068058
1,1,(2.5% - 100.0%),FALSE,Annie/Katarina (NX/PZ),Aphelios/Leona (MT/SI),1,POS,No,0.00693872125481856,0.00320350923833577
1,1,(2.5% - 100.0%),FALSE,Aphelios/Leona (MT/SI),Lucian/Ornn (DE/FR),1,POS,No,0.00320350923833577,0.000159510833444105
1,1,(2.5% - 100.0%),FALSE,Aphelios/Leona (MT/SI),Jinx/Lulu (BC/PZ),1,POS,No,0.00320350923833577,0.0048650804200452
1,1,(2.5% - 100.0%),FALSE,Illaoi/Twisted Fate (BW/IO),Kayle/Master Yi (IO/MT),1,POS,No,0.038003456068058,1.32925694536754e-05
1,1,(2.5% - 100.0%),FALSE,Gwen/Katarina (NX/SI),Master Yi/Ornn (FR/IO),1,POS,No,0.0341884886348531,0.000106340555629403
1,1,(2.5% - 100.0%),FALSE,Senna/Veigar (BC/SI),Aatrox/Ornn (RU/FR),1,POS,No,0.0175727768177589,2.65851389073508e-05
1,1,(2.5% - 100.0%),FALSE,Kayle/Shyvana (DE/MT),Senna/Veigar (BC/SI),1,POS,No,0.000358899375249236,0.0175727768177589
1,1,(2.5% - 100.0%),FALSE,Elise/Shyvana (DE/SI),Kayle/Lulu (IO/MT),1,POS,No,3.98777083610262e-05,0.000279143958527183
1,1,(2.5% - 100.0%),FALSE,Kindred/Viego (SI/SH),Miss Fortune/Twisted Fate (BW/NX),1,POS,No,0.000332314236341885,0.044144623155656
1,1,(2.5% - 100.0%),FALSE,Aphelios/Leona (MT/SI),Illaoi/Vayne (BW/DE),1,POS,No,0.00320350923833577,0.00466569187824006
1,1,(2.5% - 100.0%),FALSE,Ahri/Akshan (IO/SH),Aphelios/Leona (MT/SI),1,POS,No,0.000438654791971288,0.00320350923833577
1,1,(2.5% - 100.0%),FALSE,Katarina/Leona (MT/NX),Jarvan IV/Vayne (DE),1,POS,No,0.0171872923036023,0.000119633125083079
1,1,(2.5% - 100.0%),FALSE,Shyvana/Vayne (DE/SI),Katarina/Leona (MT/NX),1,POS,No,0.000358899375249236,0.0171872923036023
1,1,(2.5% - 100.0%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Braum/Galio (DE/FR),1,POS,No,0.044144623155656,0.000372191944702911
1,1,(2.5% - 100.0%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Elise/Kalista/Nocturne (SI),1,POS,No,0.044144623155656,2.65851389073508e-05
1,1,(2.5% - 100.0%),FALSE,Teemo/Tristana (BC/PZ),Heimerdinger/Jayce (PZ/SI),1,POS,No,0.000332314236341885,0.0139439053569055
1,1,(2.5% - 100.0%),FALSE,Ashe (FR/SI),Gwen/Irelia (IO/SI),1,POS,No,0.00049182506978599,0.00257875847401303
1,1,(2.5% - 100.0%),FALSE,Ashe (FR/SI),Illaoi/Twisted Fate (BW/IO),1,POS,No,0.00049182506978599,0.038003456068058
1,1,(2.5% - 100.0%),FALSE,Ashe (FR/SI),Norra/Viego (BC/SI),1,POS,No,0.00049182506978599,0.020350923833577
1,1,(2.5% - 100.0%),FALSE,Ashe (FR/SI),Pantheon/Varus (MT/RU),1,POS,No,0.00049182506978599,0.0042669147946298
1,1,(2.5% - 100.0%),FALSE,Ashe (FR/SI),Illaoi/Vayne (BW/DE),1,POS,No,0.00049182506978599,0.00466569187824006
1,1,(2.5% - 100.0%),FALSE,Kalista/Lucian (DE/SI),Illaoi/Vayne (BW/DE),1,POS,No,0.00493154326731357,0.00466569187824006
1,1,(2.5% - 100.0%),FALSE,Zilean (PZ/SH),Norra (BC/SI),1,POS,No,0.000744383889405822,0.000638043333776419
1,1,(2.5% - 100.0%),FALSE,Norra/Veigar (BC/SI),Swain/Teemo (BC/NX),1,POS,No,0.0108866143825601,3.98777083610262e-05
1,1,(2.5% - 100.0%),FALSE,Annie/Jhin (RU/NX),Swain/Teemo (BC/NX),1,POS,No,0.0197527582081616,3.98777083610262e-05
1,1,(2.5% - 100.0%),FALSE,Swain/Teemo (BC/NX),Illaoi/Twisted Fate (BW/IO),1,POS,No,3.98777083610262e-05,0.038003456068058
1,1,(2.5% - 100.0%),FALSE,Gangplank/Sejuani (BW/FR),Norra/Teemo (BC/IO),1,POS,No,0.0184766715406088,1.32925694536754e-05
1,1,(2.5% - 100.0%),FALSE,Ashe (FR/SI),Gangplank/Sejuani (BW/FR),1,POS,No,0.00049182506978599,0.0184766715406088
1,1,(2.5% - 100.0%),FALSE,Akshan/Varus (SH/RU),Ashe (FR/SI),1,POS,No,0.0075103017413266,0.00049182506978599
1,1,(2.5% - 100.0%),FALSE,Ashe (FR/SI),Illaoi/Jarvan IV (BW/DE),1,POS,No,0.00049182506978599,0.00333643493287252
1,1,(2.5% - 100.0%),FALSE,Ashe (FR/SI),Kindred/Nasus (SI/SH),1,POS,No,0.00049182506978599,0.00810846736674199
1,1,(2.5% - 100.0%),FALSE,Jhin (RU/PZ),Jayce/Lux (DE/PZ),1,POS,No,0.000106340555629403,0.00408081882227835
1,1,(2.5% - 100.0%),FALSE,Ekko/Jinx (PZ/SH),Zilean (PZ/SH),1,POS,No,0.00800212681111259,0.000744383889405822
1,1,(2.5% - 100.0%),FALSE,Gangplank/Sejuani (BW/FR),Shyvana/Vayne (DE/SI),1,POS,No,0.0184766715406088,0.000358899375249236
1,1,(2.5% - 100.0%),FALSE,Shyvana/Vayne (DE/SI),Shyvana/Vayne (DE/MT),1,POS,No,0.000358899375249236,0.000186095972351456
1,1,(2.5% - 100.0%),FALSE,Shyvana/Vayne (DE/MT),Aurelion Sol/Leona (DE/MT),1,POS,No,0.000186095972351456,0.00323009437724312
1,1,(2.5% - 100.0%),FALSE,Aurelion Sol/Leona (DE/MT),Caitlyn/Teemo (FR/PZ),1,POS,No,0.00323009437724312,0.000943772431210953
1,1,(2.5% - 100.0%),FALSE,Elise/Gwen (NX/SI),Ashe (FR/SI),1,POS,No,0.00590190083743188,0.00049182506978599
1,1,(2.5% - 100.0%),FALSE,Caitlyn/Teemo (FR/PZ),Master Yi/Seraphine (IO/PZ),1,POS,No,0.000943772431210953,0.000146218263990429
1,1,(2.5% - 100.0%),FALSE,Norra/Swain (BC/NX),Shyvana/Viego (DE/SI),1,POS,No,0.0259603881430281,0.000239266250166157
1,1,(2.5% - 100.0%),FALSE,Norra/Swain (BC/NX),Master Yi/Seraphine (IO/PZ),1,POS,No,0.0259603881430281,0.000146218263990429
1,1,(2.5% - 100.0%),FALSE,Norra/Swain (BC/NX),Anivia/Tryndamere (FR/SI),1,POS,No,0.0259603881430281,0.000146218263990429
1,1,(2.5% - 100.0%),FALSE,Miss Fortune/Quinn (BW/DE),Kalista/Lucian (DE/SI),1,POS,No,0.00135584208427489,0.00493154326731357
1,1,(2.5% - 100.0%),FALSE,Illaoi/Ornn (BW/FR),Miss Fortune/Twisted Fate (BW/NX),1,POS,No,0.00148876777881164,0.044144623155656
1,1,(2.5% - 100.0%),FALSE,Seraphine/Viktor (PZ/SI),Kalista/Lucian (DE/SI),1,POS,No,0.000850724445035225,0.00493154326731357
1,1,(2.5% - 100.0%),FALSE,Zilean (PZ/SH),Lissandra/Taliyah (FR/SH),1,POS,No,0.000744383889405822,0.00479861757277682
1,1,(2.5% - 100.0%),FALSE,Hecarim/Kalista (IO/SI),Kindred/Nasus (SI/SH),1,POS,No,0.000132925694536754,0.00810846736674199
1,1,(2.5% - 100.0%),FALSE,Master Yi/Zoe (IO/MT),Illaoi (BW/IO),1,POS,No,0.00358899375249236,0.00283131729363286
1,1,(2.5% - 100.0%),FALSE,Elise/Nocturne/Sion (NX/SI),Ashe (FR/SI),1,POS,No,3.98777083610262e-05,0.00049182506978599
1,1,(2.5% - 100.0%),FALSE,Rumble/Vayne (DE/NX),Shyvana/Vayne (DE/MT),1,POS,No,0.00639372590721787,0.000186095972351456
1,1,(2.5% - 100.0%),FALSE,Ashe (FR/SI),Seraphine/Twisted Fate (BW/PZ),1,POS,No,0.00049182506978599,0.001515352917719
1,1,(2.5% - 100.0%),FALSE,Ashe/LeBlanc (FR/NX),Kindred/Viego (IO/SI),1,POS,No,0.00309716868270637,0.00255217333510568
1,1,(2.5% - 100.0%),FALSE,Ashe/LeBlanc (FR/NX),Ekko/Zilean (PZ/SH),1,POS,No,0.00309716868270637,0.00289778014090124
1,1,(2.5% - 100.0%),FALSE,Illaoi/Ornn (BW/FR),Caitlyn/Teemo (FR/PZ),1,POS,No,0.00148876777881164,0.000943772431210953
1,1,(2.5% - 100.0%),FALSE,Caitlyn/Teemo (FR/PZ),Gangplank/Sejuani (BW/FR),1,POS,No,0.000943772431210953,0.0184766715406088
1,1,(2.5% - 100.0%),FALSE,Aphelios/Leona (MT/SI),Poppy/Teemo (BC/DE),1,POS,No,0.00320350923833577,0.00031902166688821
1,1,(2.5% - 100.0%),FALSE,Kayle (MT/NX),Trundle/Tryndamere (FR/SI),1,POS,No,6.6462847268377e-05,0.017732287651203
1,1,(2.5% - 100.0%),FALSE,Ahri/Yuumi (IO/MT),Fiora/Udyr (DE/FR),1,POS,No,0.000146218263990429,2.65851389073508e-05
