time,archetype_1,n,freq
2024-02-23T11:00:00Z,Caitlyn/Teemo (FR/PZ),50,0.0242483026188167
2024-02-23T11:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),48,0.023278370514064
2024-02-23T11:00:00Z,Ashe/LeBlanc (FR/NX),65,0.0315227934044617
2024-02-23T11:00:00Z,Pyke/Rek'Sai (BW/SH),68,0.0329776915615907
2024-02-23T11:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),71,0.0344325897187197
2024-02-23T11:00:00Z,Elder Dragon (RU/FR),131,0.0635305528612997
2024-02-23T11:00:00Z,Annie/Jhin (RU/NX),100,0.0484966052376334
2024-02-23T11:00:00Z,Gwen/Zed (IO/SI),88,0.0426770126091174
2024-02-23T12:00:00Z,Other,1489,0.649650959860384
2024-02-23T12:00:00Z,Teemo (BC/PZ),87,0.0379581151832461
2024-02-23T12:00:00Z,Karma/Sett (IO/PZ),46,0.0200698080279232
2024-02-23T12:00:00Z,Ekko/Jinx (PZ/SH),22,0.00959860383944154
2024-02-23T12:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),26,0.0113438045375218
2024-02-23T12:00:00Z,Caitlyn/Teemo (FR/PZ),40,0.0174520069808028
2024-02-23T12:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),60,0.0261780104712042
2024-02-23T12:00:00Z,Ashe/LeBlanc (FR/NX),62,0.0270506108202443
2024-02-23T12:00:00Z,Pyke/Rek'Sai (BW/SH),68,0.0296684118673648
2024-02-23T12:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),60,0.0261780104712042
2024-02-23T12:00:00Z,Elder Dragon (RU/FR),98,0.0427574171029668
2024-02-23T12:00:00Z,Annie/Jhin (RU/NX),110,0.0479930191972077
2024-02-23T12:00:00Z,Gwen/Zed (IO/SI),124,0.0541012216404887
2024-02-23T13:00:00Z,Other,1414,0.635220125786164
2024-02-23T13:00:00Z,Teemo (BC/PZ),68,0.0305480682839173
2024-02-23T13:00:00Z,Karma/Sett (IO/PZ),39,0.0175202156334232
2024-02-23T13:00:00Z,Ekko/Jinx (PZ/SH),30,0.0134770889487871
2024-02-23T13:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),35,0.0157232704402516
2024-02-23T13:00:00Z,Caitlyn/Teemo (FR/PZ),56,0.0251572327044025
2024-02-23T13:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),73,0.0327942497753819
2024-02-23T13:00:00Z,Ashe/LeBlanc (FR/NX),85,0.0381850853548967
2024-02-23T13:00:00Z,Pyke/Rek'Sai (BW/SH),49,0.0220125786163522
2024-02-23T13:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),67,0.0300988319856244
2024-02-23T13:00:00Z,Elder Dragon (RU/FR),74,0.0332434860736748
2024-02-23T13:00:00Z,Annie/Jhin (RU/NX),114,0.0512129380053908
2024-02-23T13:00:00Z,Gwen/Zed (IO/SI),122,0.0548068283917341
2024-02-23T14:00:00Z,Other,1558,0.640625
2024-02-23T14:00:00Z,Teemo (BC/PZ),53,0.0217927631578947
2024-02-23T14:00:00Z,Karma/Sett (IO/PZ),30,0.0123355263157895
2024-02-23T14:00:00Z,Ekko/Jinx (PZ/SH),42,0.0172697368421053
2024-02-23T14:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),56,0.0230263157894737
2024-02-23T14:00:00Z,Caitlyn/Teemo (FR/PZ),44,0.0180921052631579
2024-02-23T14:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),76,0.03125
2024-02-23T14:00:00Z,Ashe/LeBlanc (FR/NX),81,0.0333059210526316
2024-02-23T14:00:00Z,Pyke/Rek'Sai (BW/SH),72,0.0296052631578947
2024-02-23T14:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),90,0.0370065789473684
2024-02-23T14:00:00Z,Elder Dragon (RU/FR),128,0.0526315789473684
2024-02-23T14:00:00Z,Annie/Jhin (RU/NX),116,0.0476973684210526
2024-02-23T14:00:00Z,Gwen/Zed (IO/SI),86,0.0353618421052632
2024-02-23T15:00:00Z,Other,1436,0.603361344537815
2024-02-23T15:00:00Z,Teemo (BC/PZ),53,0.0222689075630252
2024-02-23T15:00:00Z,Karma/Sett (IO/PZ),32,0.0134453781512605
2024-02-23T15:00:00Z,Ekko/Jinx (PZ/SH),51,0.0214285714285714
2024-02-23T15:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),55,0.023109243697479
2024-02-23T15:00:00Z,Caitlyn/Teemo (FR/PZ),95,0.0399159663865546
2024-02-23T15:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),57,0.0239495798319328
2024-02-23T15:00:00Z,Ashe/LeBlanc (FR/NX),80,0.0336134453781513
2024-02-23T15:00:00Z,Pyke/Rek'Sai (BW/SH),91,0.0382352941176471
2024-02-23T15:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),57,0.0239495798319328
2024-02-23T15:00:00Z,Elder Dragon (RU/FR),138,0.0579831932773109
2024-02-23T15:00:00Z,Annie/Jhin (RU/NX),90,0.0378151260504202
2024-02-23T15:00:00Z,Gwen/Zed (IO/SI),145,0.0609243697478992
2024-02-23T16:00:00Z,Other,1549,0.642205638474295
2024-02-23T16:00:00Z,Teemo (BC/PZ),64,0.0265339966832504
2024-02-23T16:00:00Z,Karma/Sett (IO/PZ),36,0.0149253731343284
2024-02-23T16:00:00Z,Ekko/Jinx (PZ/SH),58,0.0240464344941957
2024-02-23T16:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),25,0.0103648424543947
2024-02-23T16:00:00Z,Caitlyn/Teemo (FR/PZ),92,0.0381426202321725
2024-02-23T16:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),44,0.0182421227197347
2024-02-23T16:00:00Z,Ashe/LeBlanc (FR/NX),54,0.0223880597014925
2024-02-23T16:00:00Z,Pyke/Rek'Sai (BW/SH),103,0.0427031509121061
2024-02-23T16:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),73,0.0302653399668325
2024-02-23T16:00:00Z,Elder Dragon (RU/FR),114,0.0472636815920398
2024-02-23T16:00:00Z,Annie/Jhin (RU/NX),83,0.0344112769485904
2024-02-23T16:00:00Z,Gwen/Zed (IO/SI),117,0.0485074626865672
2024-02-23T17:00:00Z,Other,1528,0.644725738396625
2024-02-23T17:00:00Z,Teemo (BC/PZ),68,0.0286919831223629
2024-02-23T17:00:00Z,Karma/Sett (IO/PZ),43,0.0181434599156118
2024-02-23T17:00:00Z,Ekko/Jinx (PZ/SH),44,0.0185654008438819
2024-02-23T17:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),34,0.0143459915611814
2024-02-23T17:00:00Z,Caitlyn/Teemo (FR/PZ),78,0.0329113924050633
2024-02-23T17:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),45,0.0189873417721519
2024-02-23T17:00:00Z,Ashe/LeBlanc (FR/NX),98,0.0413502109704641
2024-02-23T17:00:00Z,Pyke/Rek'Sai (BW/SH),49,0.0206751054852321
2024-02-23T17:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),80,0.0337552742616034
2024-02-23T17:00:00Z,Elder Dragon (RU/FR),91,0.0383966244725738
2024-02-23T17:00:00Z,Annie/Jhin (RU/NX),104,0.0438818565400844
2024-02-23T17:00:00Z,Gwen/Zed (IO/SI),108,0.0455696202531646
2024-02-23T18:00:00Z,Other,1330,0.669687814702921
2024-02-23T18:00:00Z,Teemo (BC/PZ),47,0.0236656596173212
2024-02-23T18:00:00Z,Karma/Sett (IO/PZ),29,0.0146022155085599
2024-02-23T18:00:00Z,Ekko/Jinx (PZ/SH),21,0.0105740181268882
2024-02-23T18:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),23,0.0115810674723061
2024-02-23T18:00:00Z,Caitlyn/Teemo (FR/PZ),64,0.0322255790533736
2024-02-23T18:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),39,0.0196374622356495
2024-02-23T18:00:00Z,Ashe/LeBlanc (FR/NX),54,0.027190332326284
