archetype_1,archetype_2,mu_win,mu_n,mu_wr,ci,ok_ci,direction,mirror,playrate_1,playrate_2
Ashe/LeBlanc (FR/NX),Garen/Jarvan IV (DE),4,6,0.666666666666667,(22.3% - 95.7%),FALSE,POS,No,0.0112773029439696,0.0111585944919278
Gwen/Samira (NX/SI),Fizz/Samira (BW/NX),2,6,0.333333333333333,(4.3% - 77.7%),FALSE,NEG,No,0.00106837606837607,0.249762583095916
Miss Fortune/Quinn (BW/DE),Heimerdinger/Jayce (PZ/SI),2,6,0.333333333333333,(4.3% - 77.7%),FALSE,NEG,No,0.0328822412155746,0.0312203228869896
Pyke/Rek'Sai (BW/SH),Annie/Caitlyn (NX/PZ),2,6,0.333333333333333,(4.3% - 77.7%),FALSE,NEG,No,0.0543684710351377,0.0156695156695157
Nami/Samira (BW/NX),Fizz/Samira (BW/NX),2,6,0.333333333333333,(4.3% - 77.7%),FALSE,NEG,No,0.00249287749287749,0.249762583095916
Fizz/Samira (BW/NX),Caitlyn/Seraphine (BW/PZ),2,6,0.333333333333333,(4.3% - 77.7%),FALSE,NEG,No,0.249762583095916,0.00213675213675214
Fizz/Samira (BW/NX),Jarvan IV/Quinn (DE/FR),2,6,0.333333333333333,(4.3% - 77.7%),FALSE,NEG,No,0.249762583095916,0.00213675213675214
Garen/Jarvan IV (DE),Ashe/LeBlanc (FR/NX),2,6,0.333333333333333,(4.3% - 77.7%),FALSE,NEG,No,0.0111585944919278,0.0112773029439696
Fizz/Samira (BW/NX),Lissandra/Taliyah (FR/SH),4,7,0.571428571428571,(18.4% - 90.1%),FALSE,POS,No,0.249762583095916,0.00593542260208927
Pyke/Rek'Sai (BW/SH),Samira (BW/NX),4,7,0.571428571428571,(18.4% - 90.1%),FALSE,POS,No,0.0543684710351377,0.0121082621082621
Aatrox/Vayne (RU/DE),Pyke/Rek'Sai (BW/SH),4,7,0.571428571428571,(18.4% - 90.1%),FALSE,POS,No,0.0181623931623932,0.0543684710351377
Ekko/Jinx (PZ/SH),Karma/Sett (IO/PZ),4,7,0.571428571428571,(18.4% - 90.1%),FALSE,POS,No,0.00795346628679962,0.0891500474833808
Gwen/Quinn (DE/SI),Jack/Sett (BW/IO),4,7,0.571428571428571,(18.4% - 90.1%),FALSE,POS,No,0.042022792022792,0.0115147198480532
Fizz/Samira (BW/NX),Vayne/Zed (DE/IO),4,7,0.571428571428571,(18.4% - 90.1%),FALSE,POS,No,0.249762583095916,0.00261158594491928
Karma/Sett (IO/PZ),Caitlyn/Jayce (PZ/SI),4,7,0.571428571428571,(18.4% - 90.1%),FALSE,POS,No,0.0891500474833808,0.00771604938271605
Karma/Sett (IO/PZ),Jack/Vayne (BW/DE),4,7,0.571428571428571,(18.4% - 90.1%),FALSE,POS,No,0.0891500474833808,0.0040360873694207
Lissandra/Taliyah (FR/SH),Fizz/Samira (BW/NX),3,7,0.428571428571429,(9.9% - 81.6%),FALSE,NEG,No,0.00593542260208927,0.249762583095916
Samira (BW/NX),Pyke/Rek'Sai (BW/SH),3,7,0.428571428571429,(9.9% - 81.6%),FALSE,NEG,No,0.0121082621082621,0.0543684710351377
Pyke/Rek'Sai (BW/SH),Aatrox/Vayne (RU/DE),3,7,0.428571428571429,(9.9% - 81.6%),FALSE,NEG,No,0.0543684710351377,0.0181623931623932
Karma/Sett (IO/PZ),Ekko/Jinx (PZ/SH),3,7,0.428571428571429,(9.9% - 81.6%),FALSE,NEG,No,0.0891500474833808,0.00795346628679962
Jack/Sett (BW/IO),Gwen/Quinn (DE/SI),3,7,0.428571428571429,(9.9% - 81.6%),FALSE,NEG,No,0.0115147198480532,0.042022792022792
Vayne/Zed (DE/IO),Fizz/Samira (BW/NX),3,7,0.428571428571429,(9.9% - 81.6%),FALSE,NEG,No,0.00261158594491928,0.249762583095916
Caitlyn/Jayce (PZ/SI),Karma/Sett (IO/PZ),3,7,0.428571428571429,(9.9% - 81.6%),FALSE,NEG,No,0.00771604938271605,0.0891500474833808
Jack/Vayne (BW/DE),Karma/Sett (IO/PZ),3,7,0.428571428571429,(9.9% - 81.6%),FALSE,NEG,No,0.0040360873694207,0.0891500474833808
Miss Fortune/Quinn (BW/DE),Gwen/Quinn (DE/SI),7,13,0.538461538461538,(25.1% - 80.8%),FALSE,POS,No,0.0328822412155746,0.042022792022792
Gwen/Quinn (DE/SI),Miss Fortune/Quinn (BW/DE),6,13,0.461538461538462,(19.2% - 74.9%),FALSE,NEG,No,0.042022792022792,0.0328822412155746
Karma/Sett (IO/PZ),Heimerdinger/Jayce (PZ/SI),16,23,0.695652173913044,(47.1% - 86.8%),FALSE,POS,No,0.0891500474833808,0.0312203228869896
