deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_pretty,archetype_cluster
CQAQUBIKAETSS5EEAGCQDGABV4A4EAOYAEAQIBIKMCAQDJYBYAAQCAQFBIFKAAI,BC,214,05BC001 05BC001 05BC001 05BC039 05BC039 05BC039 05BC041 05BC041 05BC041 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC152 05BC152 05BC152 05BC175 05BC175 05BC175 05BC194 05BC194 05BC194 05BC216 05BC216 05BC216 05BC096 05BC096 05BC129 05BC129 05BC167 05BC167 05BC192 05BC192 05BC010 05BC160,BC,"Poppy,Tristana",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Tristana,,
CQAQQBIKAECBUKUBAGTADLYBYYAQCBIFBJQHJIABYAA4EAIEAEAQICABAIDC4AIDAIBAGBIKFFO2GAI,BC,214,05BC001 05BC001 05BC001 05BC004 05BC004 05BC004 05BC026 05BC026 05BC026 05BC042 05BC042 05BC042 05BC129 05BC129 05BC129 05BC166 05BC166 05BC166 05BC175 05BC175 05BC175 05BC198 05BC198 05BC198 05BC096 05BC096 05BC116 05BC116 05BC160 05BC160 05BC192 05BC192 05BC194 05BC194 01PZ008 02BW046 03IO002 05BC041 05BC093 05BC163,"BC,BW,IO,PZ","Fizz,Lulu,Poppy,Teemo,Veigar,Ziggs","BC,BW,IO,PZ",,05BC001 05BC001 05BC001 05BC004 05BC004 05BC004 05BC026 05BC026 05BC026 05BC042 05BC042 05BC042 05BC129 05BC129 05BC129 05BC166 05BC166 05BC166 05BC175 05BC175 05BC175 05BC198 05BC198 05BC198 05BC096 05BC096 05BC116 05BC116 05BC160 05BC160 05BC192 05BC192 05BC194 05BC194 02BC046 03BC002 01BC008 05BC041 05BC093 05BC163,BC,40,Fizz/Lulu/Poppy/Teemo/Veigar/Ziggs (BC),,
CQAQWBIKA4TSSMKJMBWJCANDAGTADQABAEBQKCSFJZ4ACAIFBI2A,BC,221,05BC007 05BC007 05BC007 05BC039 05BC039 05BC039 05BC041 05BC041 05BC041 05BC049 05BC049 05BC049 05BC073 05BC073 05BC073 05BC096 05BC096 05BC096 05BC108 05BC108 05BC108 05BC145 05BC145 05BC145 05BC163 05BC163 05BC163 05BC166 05BC166 05BC166 05BC192 05BC192 05BC192 05BC069 05BC069 05BC078 05BC078 05BC120 05BC120 05BC052,BC,"Poppy,Ziggs",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Ziggs,,
CQAQYBIKA4TSSMKFJFWG65FDAGTADJYBAEBAKCQ2TAAQA,BC,221,05BC007 05BC007 05BC007 05BC039 05BC039 05BC039 05BC041 05BC041 05BC041 05BC049 05BC049 05BC049 05BC069 05BC069 05BC069 05BC073 05BC073 05BC073 05BC108 05BC108 05BC108 05BC111 05BC111 05BC111 05BC116 05BC116 05BC116 05BC163 05BC163 05BC163 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC026 05BC026 05BC152 05BC152,BC,"Poppy,Ziggs",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Ziggs,,
CQAQEBIKFGCQCAIOAUFACBA2E5QHJDABTAA2MANHAGXQDQQBYYA5CAIBAYCQU2LPQQAZCAMUAGZQC,BC,214,05BC041 05BC041 05BC041 05BC133 05BC133 05BC133 05BC001 05BC001 05BC004 05BC004 05BC026 05BC026 05BC039 05BC039 05BC096 05BC096 05BC116 05BC116 05BC140 05BC140 05BC152 05BC152 05BC166 05BC166 05BC167 05BC167 05BC175 05BC175 05BC194 05BC194 05BC198 05BC198 05BC209 05BC209 05BC105 05BC111 05BC132 05BC145 05BC148 05BC179,BC,"Poppy,Tristana",BC,"05BC039,05BC039",,,40,Poppy/Tristana,,
CQAQSBIKE52ICAMEAGCQDEQBU4A26AOAAEAQMBIKFFQG7FABTAA4EAIBAEBAMLQ,BC,214,05BC039 05BC039 05BC039 05BC116 05BC116 05BC116 05BC129 05BC129 05BC129 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC146 05BC146 05BC146 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 05BC041 05BC041 05BC096 05BC096 05BC111 05BC111 05BC148 05BC148 05BC152 05BC152 05BC194 05BC194 02BW046,"BC,BW","Fizz,Poppy,Tristana","BC,BW","05BC039,05BC039,05BC039",05BC039 05BC039 05BC039 05BC116 05BC116 05BC116 05BC129 05BC129 05BC129 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC146 05BC146 05BC146 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 05BC041 05BC041 05BC096 05BC096 05BC111 05BC111 05BC148 05BC148 05BC152 05BC152 05BC194 05BC194 02BC046,BC,40,Fizz/Poppy/Tristana (BC),,
CQAQSBIKMB2IIAMFAGQADJYBV4A4AAOGAEAQMBIKAQNCTEIBTAA2MAIBAEBQEAQ,BC,214,05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC160 05BC160 05BC160 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 05BC198 05BC198 05BC198 05BC004 05BC004 05BC026 05BC026 05BC041 05BC041 05BC145 05BC145 05BC152 05BC152 05BC166 05BC166 03IO002,"BC,IO","Lulu,Poppy,Tristana","BC,IO",,05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC160 05BC160 05BC160 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 05BC198 05BC198 05BC198 05BC004 05BC004 05BC026 05BC026 05BC041 05BC041 05BC145 05BC145 05BC152 05BC152 05BC166 05BC166 03BC002,BC,40,Lulu/Poppy/Tristana (BC),,
CQAQOBIKA4TSSYDUQUA26AIBBECQUCQ2NFXYCAMEAGGADIABYIAQCAIFBIAQ,BC,214,05BC007 05BC007 05BC007 05BC039 05BC039 05BC039 05BC041 05BC041 05BC041 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC175 05BC175 05BC175 05BC010 05BC010 05BC026 05BC026 05BC105 05BC105 05BC111 05BC111 05BC129 05BC129 05BC132 05BC132 05BC140 05BC140 05BC160 05BC160 05BC194 05BC194 05BC001,BC,"Poppy,Tristana",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Tristana,,
CQBACAYCAIGAKCQHCIUTC3DPPCIQDJQBV4A4MAPLAEAACAIFBKZQC,BC,221,03IO002 03IO002 03IO002 05BC007 05BC007 05BC007 05BC018 05BC018 05BC018 05BC041 05BC041 05BC041 05BC049 05BC049 05BC049 05BC108 05BC108 05BC108 05BC111 05BC111 05BC111 05BC120 05BC120 05BC120 05BC145 05BC145 05BC145 05BC166 05BC166 05BC166 05BC175 05BC175 05BC175 05BC198 05BC198 05BC198 05BC235 05BC235 05BC235 05BC179,"BC,IO","Lulu,Poppy","BC,IO",,03BC002 03BC002 03BC002 05BC007 05BC007 05BC007 05BC018 05BC018 05BC018 05BC041 05BC041 05BC041 05BC049 05BC049 05BC049 05BC108 05BC108 05BC108 05BC111 05BC111 05BC111 05BC120 05BC120 05BC120 05BC145 05BC145 05BC145 05BC166 05BC166 05BC166 05BC175 05BC175 05BC175 05BC198 05BC198 05BC198 05BC235 05BC235 05BC235 05BC179,BC,40,Lulu/Poppy (BC),,
CQBACAIEBADQKCQBNF2IIAMYAGTADQQBAIAQEBROAQCQVAIBUAA2OAOAAEBACAYCAICQKCQEBKLQDMYB2YAQ,BC,214,01PZ008 01PZ008 01PZ008 05BC001 05BC001 05BC001 05BC105 05BC105 05BC105 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC152 05BC152 05BC152 05BC166 05BC166 05BC166 05BC194 05BC194 05BC194 02BW046 02BW046 05BC129 05BC129 05BC160 05BC160 05BC167 05BC167 05BC192 05BC192 03IO002 05BC004 05BC010 05BC151 05BC179 05BC214,"BC,BW,IO,PZ","Fizz,Lulu,Teemo","BW,IO,PZ",,01BC008 02BC046 03BC002 05BC001 05BC001 05BC001 05BC105 05BC105 05BC105 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC152 05BC152 05BC152 05BC166 05BC166 05BC166 05BC194 05BC194 05BC194 01BC008 02BC046 05BC129 05BC129 05BC160 05BC160 05BC167 05BC167 05BC192 05BC192 02BC046 05BC004 05BC010 05BC151 05BC179 05BC214,BC,40,Fizz/Lulu/Teemo (BC),,
CQAQUBIKDJQHJAIBQQAYKAMMAGQADJYBV4AQCAYFBITW7GABAECAKCUUAGZQDQABYIAQ,BC,214,05BC026 05BC026 05BC026 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC129 05BC129 05BC129 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC140 05BC140 05BC140 05BC160 05BC160 05BC160 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC039 05BC039 05BC111 05BC111 05BC152 05BC152 05BC148 05BC179 05BC192 05BC194,BC,Tristana,BC,"05BC039,05BC039",,,40,Tristana,,
CQAQOBIKAFQHJBIBTAA26AOCAEAQOBIKDITTJAIBWMA4AAORAEBQCAIEBAAQEBROAMCQUBBJS4AQ,BC,214,05BC001 05BC001 05BC001 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC152 05BC152 05BC152 05BC175 05BC175 05BC175 05BC194 05BC194 05BC194 05BC026 05BC026 05BC039 05BC039 05BC052 05BC052 05BC129 05BC129 05BC179 05BC179 05BC192 05BC192 05BC209 05BC209 01PZ008 02BW046 05BC004 05BC041 05BC151,"BC,BW,PZ","Fizz,Poppy,Teemo,Tristana","BC,BW,PZ","05BC039,05BC039",05BC001 05BC001 05BC001 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC152 05BC152 05BC152 05BC175 05BC175 05BC175 05BC194 05BC194 05BC194 05BC026 05BC026 05BC039 05BC039 05BC052 05BC052 05BC129 05BC129 05BC179 05BC179 05BC192 05BC192 05BC209 05BC209 02BC046 01BC008 05BC004 05BC041 05BC151,BC,40,Fizz/Poppy/Teemo/Tristana (BC),,
CQAQUBIKE4UWA5EEAGCQDGABUAA26AORAEAQKBIKQEAZEANGAHAADQQBAA,BC,214,05BC039 05BC039 05BC039 05BC041 05BC041 05BC041 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC152 05BC152 05BC152 05BC160 05BC160 05BC160 05BC175 05BC175 05BC175 05BC209 05BC209 05BC209 05BC129 05BC129 05BC146 05BC146 05BC166 05BC166 05BC192 05BC192 05BC194 05BC194,BC,"Poppy,Tristana",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Tristana,,
CQAQUBIKGFQHJBABTAA2AANGAGTQDLYBYIAQEAICAYXAIBIKFGAQDBIBYAAQA,BC,214,05BC049 05BC049 05BC049 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC152 05BC152 05BC152 05BC160 05BC160 05BC160 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC194 05BC194 05BC194 02BW046 02BW046 05BC041 05BC041 05BC129 05BC129 05BC133 05BC133 05BC192 05BC192,"BC,BW","Fizz,Poppy,Tristana","BC,BW",,05BC049 05BC049 05BC049 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC152 05BC152 05BC152 05BC160 05BC160 05BC160 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC194 05BC194 05BC194 02BC046 02BC046 05BC041 05BC041 05BC129 05BC129 05BC133 05BC133 05BC192 05BC192,BC,40,Fizz/Poppy/Tristana (BC),,
CQAAEAIDAIBA6BIKA4JCOKLAN52ICAMEAGCQDIABWMA4MAOQAHVQCAIIAUFACCTJQ4AYYAMUAGTQDOIB,BC,214,03IO002 03IO002 05BC007 05BC007 05BC018 05BC018 05BC039 05BC039 05BC041 05BC041 05BC096 05BC096 05BC111 05BC111 05BC116 05BC116 05BC129 05BC129 05BC132 05BC132 05BC133 05BC133 05BC160 05BC160 05BC179 05BC179 05BC198 05BC198 05BC208 05BC208 05BC235 05BC235 05BC001 05BC010 05BC105 05BC135 05BC140 05BC148 05BC167 05BC185,"BC,IO","Lulu,Poppy,Tristana","BC,IO","05BC039,05BC039",03BC002 03BC002 05BC007 05BC007 05BC018 05BC018 05BC039 05BC039 05BC041 05BC041 05BC096 05BC096 05BC111 05BC111 05BC116 05BC116 05BC129 05BC129 05BC132 05BC132 05BC133 05BC133 05BC160 05BC160 05BC179 05BC179 05BC198 05BC198 05BC208 05BC208 05BC235 05BC235 05BC001 05BC010 05BC105 05BC135 05BC140 05BC148 05BC167 05BC185,BC,40,Lulu/Poppy/Tristana (BC),,
CQAQWBIKFF2ICAMEAGCQDGABUAA2OANPAHAADQQBAEBQKCQKDKTACAIBAUFGA,BC,214,05BC041 05BC041 05BC041 05BC116 05BC116 05BC116 05BC129 05BC129 05BC129 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC152 05BC152 05BC152 05BC160 05BC160 05BC160 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 05BC194 05BC194 05BC194 05BC010 05BC010 05BC026 05BC026 05BC166 05BC166 05BC096,BC,"Poppy,Tristana",BC,,,,40,Poppy/Tristana,,
CQAQMBIKDITSU5FPAHAACAQBAMBAECQFBIAQIKLAN6CQDDABTAA2OAOCAEAA,BC,214,05BC026 05BC026 05BC026 05BC039 05BC039 05BC039 05BC042 05BC042 05BC042 05BC116 05BC116 05BC116 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 03IO002 03IO002 05BC001 05BC001 05BC004 05BC004 05BC041 05BC041 05BC096 05BC096 05BC111 05BC111 05BC133 05BC133 05BC140 05BC140 05BC152 05BC152 05BC167 05BC167 05BC194 05BC194,"BC,IO","Lulu,Poppy,Tristana","BC,IO","05BC039,05BC039,05BC039",05BC026 05BC026 05BC026 05BC039 05BC039 05BC039 05BC042 05BC042 05BC042 05BC116 05BC116 05BC116 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 03BC002 03BC002 05BC001 05BC001 05BC004 05BC004 05BC041 05BC041 05BC096 05BC096 05BC111 05BC111 05BC133 05BC133 05BC140 05BC140 05BC152 05BC152 05BC167 05BC167 05BC194 05BC194,BC,40,Lulu/Poppy/Tristana (BC),,
CQAQQBIKAENCO5EEAGCQDQQB2EAQCAQFBJXYOAIDAEAQICABAMBAECQFBIUWBAIBRQAZQANAAGTQDLYBXAA4AAI,BC,214,05BC001 05BC001 05BC001 05BC026 05BC026 05BC026 05BC039 05BC039 05BC039 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC194 05BC194 05BC194 05BC209 05BC209 05BC209 05BC111 05BC111 05BC135 05BC135 01PZ008 03IO002 05BC041 05BC096 05BC129 05BC140 05BC152 05BC160 05BC167 05BC175 05BC184 05BC192,"BC,IO,PZ","Lulu,Poppy,Teemo,Tristana","BC,IO,PZ","05BC039,05BC039,05BC039",05BC001 05BC001 05BC001 05BC026 05BC026 05BC026 05BC039 05BC039 05BC039 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC194 05BC194 05BC194 05BC209 05BC209 05BC209 05BC111 05BC111 05BC135 05BC135 01BC008 03BC002 05BC041 05BC096 05BC129 05BC140 05BC152 05BC160 05BC167 05BC175 05BC184 05BC192,BC,40,Lulu/Poppy/Teemo/Tristana (BC),,
CQAQ2BIKA4NCOKLAOSCADBIBUAA2OANPAHBADRQBAAAQCBIKN4,BC,214,05BC007 05BC007 05BC007 05BC026 05BC026 05BC026 05BC039 05BC039 05BC039 05BC041 05BC041 05BC041 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC160 05BC160 05BC160 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC194 05BC194 05BC194 05BC198 05BC198 05BC198 05BC111,BC,"Poppy,Tristana",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Tristana,,
CQAQ2BIKAUTSQKLUQQAYKAMMAGJADJYBV4A3YAOCAEAACAIFBKTAC,BC,214,05BC005 05BC005 05BC005 05BC039 05BC039 05BC039 05BC040 05BC040 05BC040 05BC041 05BC041 05BC041 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC140 05BC140 05BC140 05BC146 05BC146 05BC146 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC188 05BC188 05BC188 05BC194 05BC194 05BC194 05BC166,BC,"Poppy,Tristana",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Tristana,,
CQAQWBIKDIUWA5EFAGMADJQBU4A26AOAAHDACAIDAUFCO2MMAEAQCBIKYIAQ,BC,214,05BC026 05BC026 05BC026 05BC041 05BC041 05BC041 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC152 05BC152 05BC152 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 05BC198 05BC198 05BC198 05BC039 05BC039 05BC105 05BC105 05BC140 05BC140 05BC194,BC,"Poppy,Tristana",BC,"05BC039,05BC039",,,40,Poppy/Tristana,,
CQAQSBIKAEDSS5EEAGCQDGABU4A26AIBAYCQUKTANGQADJQBYIAQCAIFBKAQC,BC,214,05BC001 05BC001 05BC001 05BC007 05BC007 05BC007 05BC041 05BC041 05BC041 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC152 05BC152 05BC152 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC042 05BC042 05BC096 05BC096 05BC105 05BC105 05BC160 05BC160 05BC166 05BC166 05BC194 05BC194 05BC129,BC,"Poppy,Tristana",BC,,,,40,Poppy/Tristana,,
CQBACAIEBAFAKCRHN52IIAMFAGTADJYBV4A4AAOGAEAQGBIKDIVJQAIBAECQVDAB,BC,214,01PZ008 01PZ008 01PZ008 05BC039 05BC039 05BC039 05BC111 05BC111 05BC111 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 05BC198 05BC198 05BC198 05BC026 05BC026 05BC042 05BC042 05BC152 05BC152 05BC140,"BC,PZ","Teemo,Tristana","BC,PZ","05BC039,05BC039,05BC039",01BC008 01BC008 01BC008 05BC039 05BC039 05BC039 05BC111 05BC111 05BC111 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC192 05BC192 05BC192 05BC198 05BC198 05BC198 05BC026 05BC026 05BC042 05BC042 05BC152 05BC152 05BC140,BC,40,Teemo/Tristana (BC),,
CQAQWBIKA4TSSYDJOSAQDBABQUAZCANPAEAQGBIKN6TADRQBAEAQKCWCAE,BC,214,05BC007 05BC007 05BC007 05BC039 05BC039 05BC039 05BC041 05BC041 05BC041 05BC096 05BC096 05BC096 05BC105 05BC105 05BC105 05BC116 05BC116 05BC116 05BC129 05BC129 05BC129 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC145 05BC145 05BC145 05BC175 05BC175 05BC175 05BC111 05BC111 05BC166 05BC166 05BC198 05BC198 05BC194,BC,"Poppy,Tristana",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Tristana,,
CQAQUBIKAQUCSMLUQUAZQANGAGXQDPABAECQKCQBQQA2OAOAAHBACAA,BC,214,05BC004 05BC004 05BC004 05BC040 05BC040 05BC040 05BC041 05BC041 05BC041 05BC049 05BC049 05BC049 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC152 05BC152 05BC152 05BC166 05BC166 05BC166 05BC175 05BC175 05BC175 05BC188 05BC188 05BC188 05BC001 05BC001 05BC132 05BC132 05BC167 05BC167 05BC192 05BC192 05BC194 05BC194,BC,"Poppy,Tristana",BC,,,,40,Poppy/Tristana,,
CQAQGBIKA6CADBYBAEFAKCRJIVXXJAIBQUA26AOCAHMAD2YBAMAQCBAIAEBAMLQJAUFACYDJRQAZEAMUAGMADIABWMAQ,BC,214,05BC007 05BC007 05BC007 05BC132 05BC132 05BC132 05BC135 05BC135 05BC135 05BC041 05BC041 05BC069 05BC069 05BC111 05BC111 05BC116 05BC116 05BC129 05BC129 05BC133 05BC133 05BC175 05BC175 05BC194 05BC194 05BC216 05BC216 05BC235 05BC235 01PZ008 02BW046 05BC001 05BC096 05BC105 05BC140 05BC146 05BC148 05BC152 05BC160 05BC179,"BC,BW,PZ","Fizz,Poppy,Teemo,Tristana","BC,BW,PZ",,05BC007 05BC007 05BC007 05BC132 05BC132 05BC132 05BC135 05BC135 05BC135 05BC041 05BC041 05BC069 05BC069 05BC111 05BC111 05BC116 05BC116 05BC129 05BC129 05BC133 05BC133 05BC175 05BC175 05BC194 05BC194 05BC216 05BC216 05BC235 05BC235 02BC046 01BC008 05BC001 05BC096 05BC105 05BC140 05BC146 05BC148 05BC152 05BC160 05BC179,BC,40,Fizz/Poppy/Teemo/Tristana (BC),,
CQBACAIEBAFQKCRHFJSHJBABQUAZCANEAGTADJYBV4AQCAQFBJCUMAA,BC,214,01PZ008 01PZ008 01PZ008 05BC039 05BC039 05BC039 05BC042 05BC042 05BC042 05BC100 05BC100 05BC100 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC145 05BC145 05BC145 05BC164 05BC164 05BC164 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC069 05BC069 05BC070 05BC070,"BC,PZ","Teemo,Tristana","BC,PZ","05BC039,05BC039,05BC039",01BC008 01BC008 01BC008 05BC039 05BC039 05BC039 05BC042 05BC042 05BC042 05BC100 05BC100 05BC100 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC145 05BC145 05BC145 05BC164 05BC164 05BC164 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC069 05BC069 05BC070 05BC070,BC,40,Teemo/Tristana (BC),,
CQAQSBIKLBWHJBIBRAA2MANHAHAAD2YBAEDAKCRRIVNYCAMEAGMACAIBAUFIYAI,BC,221,05BC088 05BC088 05BC088 05BC108 05BC108 05BC108 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC136 05BC136 05BC136 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC192 05BC192 05BC192 05BC235 05BC235 05BC235 05BC049 05BC049 05BC069 05BC069 05BC091 05BC091 05BC129 05BC129 05BC132 05BC132 05BC152 05BC152 05BC140,BC,"Rumble,Tristana",BC,,,,40,Rumble/Tristana,,
CQAQYBIKCINCS5EBAGCQDIABU4A26AOGAHIQD2YBAEBAKCVTAHBACAA,BC,214,05BC018 05BC018 05BC018 05BC026 05BC026 05BC026 05BC041 05BC041 05BC041 05BC116 05BC116 05BC116 05BC129 05BC129 05BC129 05BC133 05BC133 05BC133 05BC160 05BC160 05BC160 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC198 05BC198 05BC198 05BC209 05BC209 05BC209 05BC235 05BC235 05BC235 05BC179 05BC179 05BC194 05BC194,BC,"Poppy,Tristana",BC,,,,40,Poppy/Tristana,,
CQAQYBIKAEUWA33UQQAYKANGAGTQDLYBYYA5CAIBAICQVGABYAAQA,BC,214,05BC001 05BC001 05BC001 05BC041 05BC041 05BC041 05BC096 05BC096 05BC096 05BC111 05BC111 05BC111 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC198 05BC198 05BC198 05BC209 05BC209 05BC209 05BC152 05BC152 05BC192 05BC192,BC,"Poppy,Tristana",BC,,,,40,Poppy/Tristana,,
CQAQ2BIKA4TSSKTAOSCQDDABSQA2AANGAGTQDLYBAAAQCBIKNE,BC,214,05BC007 05BC007 05BC007 05BC039 05BC039 05BC039 05BC041 05BC041 05BC041 05BC042 05BC042 05BC042 05BC096 05BC096 05BC096 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC140 05BC140 05BC140 05BC148 05BC148 05BC148 05BC160 05BC160 05BC160 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC105,BC,"Poppy,Tristana",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Tristana,,
CQAQOBIKDJ2IKAMMAGTQDLYBYIAQCCIFBIASSMKJMCAQDBABTAA4AAIBAECQVUIB,BC,214,05BC026 05BC026 05BC026 05BC116 05BC116 05BC116 05BC133 05BC133 05BC133 05BC140 05BC140 05BC140 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC194 05BC194 05BC194 05BC001 05BC001 05BC041 05BC041 05BC049 05BC049 05BC073 05BC073 05BC096 05BC096 05BC129 05BC129 05BC132 05BC132 05BC152 05BC152 05BC192 05BC192 05BC209,BC,"Poppy,Tristana",BC,,,,40,Poppy/Tristana,,
CQAQUBIKAETSS5EBAGCADBIBTAA26AOGAEAQIBIKA5X2AANTAEAQEBIKCKKAC,BC,214,05BC001 05BC001 05BC001 05BC039 05BC039 05BC039 05BC041 05BC041 05BC041 05BC116 05BC116 05BC116 05BC129 05BC129 05BC129 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC152 05BC152 05BC152 05BC175 05BC175 05BC175 05BC198 05BC198 05BC198 05BC007 05BC007 05BC111 05BC111 05BC160 05BC160 05BC179 05BC179 05BC018 05BC148,BC,"Poppy,Tristana",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Tristana,,
CQAQYBIKDITSSMLUQQAYKAMRAGQADJQBU4A26AIBAICQUALAAA,BC,214,05BC026 05BC026 05BC026 05BC039 05BC039 05BC039 05BC041 05BC041 05BC041 05BC049 05BC049 05BC049 05BC116 05BC116 05BC116 05BC132 05BC132 05BC132 05BC133 05BC133 05BC133 05BC145 05BC145 05BC145 05BC160 05BC160 05BC160 05BC166 05BC166 05BC166 05BC167 05BC167 05BC167 05BC175 05BC175 05BC175 05BC001 05BC001 05BC096 05BC096,BC,"Poppy,Tristana",BC,"05BC039,05BC039,05BC039",,,40,Poppy/Tristana,,
