deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_pretty,archetype_cluster,alle,alle.region
CQCACBIKHIBAIAQFBMBAKAQVDIDQCAQGBMGBCKRMGIBACAQCBIAQIAQIAA,IO,221,05BC058 05BC058 05BC058 04IO005 04IO005 04IO005 04IO011 04IO011 04IO011 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 02IO010 02IO010 04IO008 04IO008,IO,"Irelia,Kennen","BC,IO","01IO050,01IO050,01IO050",05IO058 05IO058 05IO058 04IO005 04IO005 04IO005 04IO011 04IO011 04IO011 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 02IO010 02IO010 04IO008 04IO008,IO,40,Irelia/Kennen (IO),,,01IO050,IO
CQCQCAQCAMAQKCR2AECQEFIDAEBAMDBSAYCAEAIDAQCQSCYCAEBQEBIBAQBAQAA,IO,221,02IO003 02IO003 02IO003 05BC058 05BC058 05BC058 05IO021 05IO021 05IO021 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 04IO001 04IO001 04IO001 04IO003 04IO003 04IO003 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 03IO005 03IO005 04IO008 04IO008,IO,"Irelia,Kennen","BC,IO","01IO050,01IO050,01IO050",02IO003 02IO003 02IO003 05IO058 05IO058 05IO058 05IO021 05IO021 05IO021 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 04IO001 04IO001 04IO001 04IO003 04IO003 04IO003 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 03IO005 03IO005 04IO008 04IO008,IO,40,Irelia/Kennen (IO),,,01IO050,IO
CQCQCAQCBIAQGAQFAECQUOQDAEBCQKRZAUCAEBAFBEFQ6AQBAUBBIAQBAIZDKAIBAEBCC,IO,221,02IO010 02IO010 02IO010 03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 01IO040 01IO040 01IO040 01IO042 01IO042 01IO042 01IO057 01IO057 01IO057 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 05IO020 05IO020 01IO050 01IO050 01IO053 01IO053 01IO033,IO,"Irelia,Kennen","BC,IO","01IO050,01IO050",02IO010 02IO010 02IO010 03IO005 03IO005 03IO005 05IO058 05IO058 05IO058 01IO040 01IO040 01IO040 01IO042 01IO042 01IO042 01IO057 01IO057 01IO057 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 05IO020 05IO020 01IO050 01IO050 01IO053 01IO053 01IO033,IO,40,Irelia/Kennen (IO),,,01IO050,IO
CQCQCAQCBIAQGAQUAECQUOQEAQBAIBIJBMCQCAQGBMGCUOICAEAQEMQBAQBAQAA,IO,221,02IO010 02IO010 02IO010 03IO020 03IO020 03IO020 05BC058 05BC058 05BC058 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO042 01IO042 01IO042 01IO057 01IO057 01IO057 01IO050 01IO050 04IO008 04IO008,IO,"Irelia,Kennen","BC,IO","01IO050,01IO050",02IO010 02IO010 02IO010 03IO020 03IO020 03IO020 05IO058 05IO058 05IO058 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO042 01IO042 01IO042 01IO057 01IO057 01IO057 01IO050 01IO050 04IO008 04IO008,IO,40,Irelia/Kennen (IO),,,01IO050,IO
CECACAICFYAQEAQFAEBQEFABAQBAOAQBAIBAGAYBAIDAYLAEAEBAEBQDAMBAQCQRAYCAEAQDAUEAWDIKAEBACBALCQKRMHRBGE4A,IO,211,01IO046 01IO046 01IO046 02IO005 02IO005 02IO005 03IO020 03IO020 03IO020 04IO007 04IO007 04IO007 02IO003 02IO003 01IO006 01IO006 01IO012 01IO012 01IO044 01IO044 02IO006 03IO008 03IO010 03IO017 04IO002 04IO003 04IO005 04IO008 04IO011 04IO013 01IO001 01IO004 01IO011 01IO020 01IO021 01IO022 01IO030 01IO033 01IO049 01IO056,IO,"Irelia,Lee Sin",IO,,,,40,Irelia/Lee Sin,,,,
CEBACBACAUBAEAQGBIBQEAQCAEEAGAICAYHBKAYEAICASCYEAEBQEBQDAIBAGBIHAUCAEAQDBAHRIBQBAIPCKJRKFQYQ,IO,212,04IO005 04IO005 04IO005 02IO006 02IO006 02IO006 02IO010 02IO010 02IO010 02IO001 02IO001 02IO008 02IO008 01IO006 01IO006 01IO014 01IO014 01IO021 01IO021 04IO004 04IO004 04IO009 04IO009 04IO011 04IO011 03IO006 02IO003 02IO005 02IO007 04IO002 04IO003 04IO008 04IO015 04IO020 01IO030 01IO037 01IO038 01IO042 01IO044 01IO049,IO,"Irelia,Lee Sin",IO,,,,40,Irelia/Lee Sin,,,,
CEAACBABAIBASFZZAQBAEAQEAYCAGAQCBIKBMBAEAICAKCIOCYAQEAYFAYGA4EISCULBQHA6EUTSUKZMGE2DKNRX,IO,207,01IO002 01IO002 01IO009 01IO009 01IO023 01IO023 01IO057 01IO057 02IO004 02IO006 03IO002 03IO010 03IO020 03IO022 04IO004 04IO005 04IO009 04IO014 01IO003 01IO005 01IO006 01IO012 01IO014 01IO017 01IO018 01IO021 01IO022 01IO024 01IO028 01IO030 01IO037 01IO039 01IO042 01IO043 01IO044 01IO049 01IO052 01IO053 01IO054 01IO055,IO,"Irelia,Lee Sin,Lulu,Zed",IO,,,,40,Irelia/Lee Sin/Lulu/Zed,,,,
CIAQCAQGHQBQCAYCAIBAEBQNCYBQIAQEAUEQKAIDAYFAEAICBQLQGAYCBAJBMAYEAIBAOCYQAIDAEBAIBMGA6EATCUOB6IRHFU4D6,"BW,IO",207,02BW060 02BW060 02BW060 03IO002 03IO002 02BW013 02BW013 02BW022 02BW022 04IO004 04IO004 04IO005 04IO005 04IO009 04IO009 03BW010 01IO012 01IO023 03IO008 03IO018 03IO022 04IO002 04IO007 04IO011 02BW002 02BW004 02BW008 02BW011 02BW012 02BW015 02BW016 02BW019 02BW021 02BW028 02BW031 02BW034 02BW039 02BW045 02BW056 02BW063,BW,"Irelia,Lulu,Miss Fortune","BW,IO",02BW011,,,24,Irelia/Lulu/Miss Fortune,,,02BW011,BW
CIAQIAQGBULDOPAEAEAQEMQBAIDBIAICAIFAIBACAQCQODYEAIBQEBIZAMBAMDY4HYBQIAQCBEFQMAICAEFAWGBBEU,"BW,IO",207,02BW013 02BW013 02BW013 02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 02BW060 02BW060 02BW060 01IO050 01IO050 02BW020 02BW020 02IO010 02IO010 04IO004 04IO004 04IO005 04IO005 04IO007 04IO007 04IO015 04IO015 03IO005 03IO025 02BW015 02BW028 02BW062 04IO002 04IO009 04IO011 01IO001 01IO010 01IO011 01IO024 01IO033 01IO037,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050",,,23,Irelia/Miss Fortune,,,01IO050,IO
CIBQCAQGCYBQCAQGBQVAIBACAQCQSCYDAEBAMPQCAEBCYMIEAQBAEBQHB4BACAQGB4AQGAQU,"BW,IO",207,02BW022 02BW022 02BW022 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO042 01IO042 01IO042 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 02BW062 02BW062 01IO044 01IO044 01IO049 01IO049 04IO002 04IO002 04IO006 04IO006 04IO007 04IO007 04IO015 04IO015 02BW015 03IO020,IO,"Irelia,Miss Fortune","BW,IO",,,,34,Irelia/Miss Fortune,,,,
CIBQCAQGCYBQCARKFQZAIBACAQEQWDYDAEBAMNYCAEBAMMICAQBAKBYDAIAQEGBFAIBAMDYRAIBQEBIU,"BW,IO",207,02BW022 02BW022 02BW022 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 04IO004 04IO004 04IO004 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 02BW055 02BW055 01IO006 01IO006 01IO049 01IO049 04IO005 04IO005 04IO007 04IO007 01IO024 01IO037 02BW015 02BW017 03IO005 03IO020,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,33,Irelia/Miss Fortune,,,01IO050,IO
CIBQCAQGCYCAIAQEAUEQWBIBAIDAWDASFICQCAICFQAQEBRLAEBAECQBAMBAKAIEAIDQA,"BW,IO",207,02BW022 02BW022 02BW022 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO018 01IO018 01IO018 01IO042 01IO042 01IO042 01IO044 01IO044 02BW043 02BW043 02IO010 02IO010 03IO005 03IO005 04IO007 04IO007,IO,"Irelia,Miss Fortune","BW,IO",,,,35,Irelia/Miss Fortune,,,,
CIBQCAQGCYCQCAQGCEWDCMQFAQBAIBIJBMHQEAICAIFACAYCCQBACAYCAUBAIAQBA4,"BW,IO",207,02BW022 02BW022 02BW022 01IO006 01IO006 01IO006 01IO017 01IO017 01IO017 01IO044 01IO044 01IO044 01IO049 01IO049 01IO049 01IO050 01IO050 01IO050 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 02IO010 02IO010 03IO020 03IO020 03IO005 04IO001 04IO007,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,37,Irelia/Miss Fortune,,,01IO050,IO
CIBQEAQGCY3QGAICAYVDCBQEAICAKBYJBMHQCAQEAIBQMAYBAEBDEAIEAYFACBACAI,"BW,IO",207,02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO049 01IO049 01IO049 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO007 04IO007 04IO007 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 04IO003 04IO003 04IO006 04IO006 01IO050 04BW010 04IO002,IO,"Irelia,Miss Fortune","BW,IO",01IO050,,,33,Irelia/Miss Fortune,,,01IO050,IO
CIBQEAQGCY3QGAICCEVCYBIEAICAKCILB4BQCAQCBIBACAQMGIBAGAQFCQAA,"BW,IO",207,02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 01IO017 01IO017 01IO017 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 02IO010 02IO010 01IO012 01IO012 01IO050 01IO050 03IO005 03IO005 03IO020 03IO020,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CIBQEAQGCY3QIAICAYVCYMQEAQBAIBIJB4BQCAICEUAQGAQUAICAEBYLAIAQCARRAEBAECQ,"BW,IO",207,02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO015 04IO015 04IO015 01IO037 01IO037 03IO020 03IO020 04IO007 04IO007 04IO011 04IO011 01IO049 02IO010,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CIBQEAQGCY3QIAICFIWDEOIFAQBAIBIJBMHQGAIBAIDACAYCCQAQIAQHAEAQCARF,"BW,IO",207,02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO006 01IO006 03IO020 03IO020 04IO007 04IO007 01IO037,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CIBQEAQGCY3QIBACAQCQSDYFAEBAMEJKGI4QEAIBAIKQCBACBMBQCAICGEAQGAQUAECAEBY,"BW,IO",207,02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO015 04IO015 04IO015 01IO006 01IO006 01IO006 01IO017 01IO017 01IO017 01IO042 01IO042 01IO042 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO021 01IO021 04IO011 04IO011 01IO049 03IO020 04IO007,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CIBQEAQGCY3QKAICAYGCULBSAUCAEBAFBEFQ6AQBAEBBCAICAIFAA,"BW,IO",207,02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO017 01IO017 02IO010 02IO010,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CIBQEAQGCY6AGAICAYVCYBQEAICAKBYJBMHQEAICAIFACAYCCQBQCAICG4AQEBQRAEBQEBI,"BW,IO",207,02BW022 02BW022 02BW022 02BW060 02BW060 02BW060 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO007 04IO007 04IO007 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 02IO010 02IO010 03IO020 03IO020 01IO055 02BW017 03IO005,IO,"Irelia,Miss Fortune","BW,IO",,,,33,Irelia/Miss Fortune,,,,
CIBQEAQGCY6AIAICAYGCUMQEAQBAKCILB4BQCAQCBIAQGAQUAECAEBYDAEBQEBIBAQBACAQBAIMDC,"BW,IO",207,02BW022 02BW022 02BW022 02BW060 02BW060 02BW060 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO042 01IO042 01IO042 01IO050 01IO050 01IO050 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 02IO010 02IO010 03IO020 03IO020 04IO007 04IO007 03IO005 04IO001 01IO024 01IO049,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CIBQEAQGCYTAKAICAYUCUKZZAUCAEBAFBEFQ6AICAQBAEAYA,"BW,IO",207,02BW022 02BW022 02BW022 02BW038 02BW038 02BW038 01IO006 01IO006 01IO006 01IO040 01IO040 01IO040 01IO042 01IO042 01IO042 01IO043 01IO043 01IO043 01IO057 01IO057 01IO057 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 04IO002 04IO002 04IO003 04IO003,IO,"Irelia,Miss Fortune","BW,IO",,,,34,Irelia/Miss Fortune,,,,
CIBQGAICAYVDEAYCAYLDOPADAQBAIBIJAQAQEBQJAECAECYCAEBDCOICAMBAKFABAECAEAQ,"BW,IO",207,01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO050 01IO050 01IO050 02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 02BW060 02BW060 02BW060 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 02BW009 02BW009 04IO011 04IO011 01IO049 01IO049 01IO057 01IO057 03IO005 03IO005 03IO020 03IO020 04IO002,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,29,Irelia/Miss Fortune,,,01IO050,IO
CIBQGAQGCY3T4BABAIDCULBSAQCAEBAFBEHQGAIBAISQCAYCCQAQIAQLAEAQCARR,"BW,IO",207,02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 02BW062 02BW062 02BW062 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO015 04IO015 04IO015 01IO037 01IO037 03IO020 03IO020 04IO011 04IO011 01IO049,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,31,Irelia/Miss Fortune,,,01IO050,IO
CIBQGAQGCY3TYBABAIDCULBSAUCAEBAFBEFQ6AQBAMBAKAIEAIDQA,"BW,IO",207,02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 02BW060 02BW060 02BW060 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 03IO005 03IO005 04IO007 04IO007,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,31,Irelia/Miss Fortune,,,01IO050,IO
CICACAQCBIBACAQGFIBAEBQWHQCQIAQEAUEQWDYCAEBQECQCAQBACBYEAEAQELABAMBBSAIEAYBACBACAM,"BW,IO",207,02IO010 02IO010 02IO010 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 02BW022 02BW022 02BW022 02BW060 02BW060 02BW060 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 03IO010 03IO010 04IO001 04IO001 04IO007 04IO007 01IO044 03IO025 04BW002 04IO003,IO,"Irelia,Miss Fortune","BW,IO",,,,33,Irelia/Miss Fortune,,,,
CICACAQGCYAQEAQKAMAQEBRKGEDAIAQEAUDASCYPAIAQGAQUAIAQELBSAEAQIAQD,"BW,IO",207,02BW022 02BW022 02BW022 02IO010 02IO010 02IO010 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO049 01IO049 01IO049 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO006 04IO006 04IO006 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 03IO020 03IO020 01IO044 01IO044 01IO050 01IO050 04IO003,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050",,,37,Irelia/Miss Fortune,,,01IO050,IO
CICACAQGCYAQGAQUAQAQEBRKFQZAKBACAUDQSCYPAIAQCAQLAICAEBAGAEAQIAQB,"BW,IO",207,02BW022 02BW022 02BW022 03IO020 03IO020 03IO020 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 04IO005 04IO005 04IO005 04IO007 04IO007 04IO007 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO011 01IO011 04IO004 04IO004 04IO006 04IO006 04IO001,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,37,Irelia/Miss Fortune,,,01IO050,IO
CICACAYCAUBAEBQWG4CACAQGFIWDEBIEAICAKCILB4BACAICGEAQIAQHAA,"BW,IO",207,03IO005 03IO005 03IO005 02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO049 01IO049 04IO007 04IO007,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CICACAYCCQBQEBQWG46AIAICAYVCYMQFAQBAIBIJBMHQAAIBAEBCK,"BW,IO",207,03IO020 03IO020 03IO020 02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 02BW060 02BW060 02BW060 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO037,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,31,Irelia/Miss Fortune,,,01IO050,IO
CICQCAICAYAQGAQFAIBAMFR2AIBAEBIKAUCAEBAFBEFQ6AQBAEBDCAQDAIDBMAIBAMBBI,"BW,IO",207,01IO006 01IO006 01IO006 03IO005 03IO005 03IO005 02BW022 02BW022 02BW022 02BW058 02BW058 02BW058 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO049 01IO049 03IO006 03IO006 03IO022 03IO022 03IO020,IO,"Irelia,Miss Fortune","BW,IO",,,,34,Irelia/Miss Fortune,,,,
CICQCAICFQAQEBQWAEBAECQBAMBBIBIEAICAKCILB4BQCAQGG4AQIAQHAQAQEBRKGI4QCAIEAYFA,"BW,IO",207,01IO044 01IO044 01IO044 02BW022 02BW022 02BW022 02IO010 02IO010 02IO010 03IO020 03IO020 03IO020 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 02BW055 02BW055 04IO007 04IO007 01IO006 01IO006 01IO042 01IO042 01IO050 01IO050 01IO057 01IO057 04BW010,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CICQCAQCAUBACARKGIBAEBQWHQBAGAQGCYDAIAQBAIBQKCILAAAQCAICF4,"BW,IO",207,02IO005 02IO005 02IO005 01IO042 01IO042 01IO042 01IO050 01IO050 01IO050 02BW022 02BW022 02BW022 02BW060 02BW060 02BW060 03IO006 03IO006 03IO006 03IO022 03IO022 03IO022 04IO001 04IO001 04IO001 04IO002 04IO002 04IO002 04IO003 04IO003 04IO003 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 01IO047,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CICQCAQCBIAQGAQFAIAQEBRMAMBAMFRXHQCQIAQEAUEQWDYCAEAQEMQBAMBBIAA,"BW,IO",207,02IO010 02IO010 02IO010 03IO005 03IO005 03IO005 01IO006 01IO006 01IO006 01IO044 01IO044 01IO044 02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 02BW060 02BW060 02BW060 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO050 01IO050 03IO020 03IO020,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050",,,31,Irelia/Miss Fortune,,,01IO050,IO
CICQCAQCBIAQGAQFAIBAMFRXAMAQEBRSHECQIAQBAUEQWDYCAEBQEFABAQBAIAA,"BW,IO",207,02IO010 02IO010 02IO010 03IO005 03IO005 03IO005 02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 01IO006 01IO006 01IO006 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 04IO001 04IO001 04IO001 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 03IO020 03IO020 04IO004 04IO004,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CICQCAQCBIAQGAQUAIBAMFRXAMAQEBRKFQCQIAQEAUEQWDYCAEAQEMQBAQBACAA,"BW,IO",207,02IO010 02IO010 02IO010 03IO020 03IO020 03IO020 02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 01IO006 01IO006 01IO006 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO050 01IO050 04IO001 04IO001,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CICQCAQCBIAQGAQUAIBAMFRXAQAQEBQRFIWAIBACAQCQSDYCAEAQEMQBAMBAKAA,"BW,IO",207,02IO010 02IO010 02IO010 03IO020 03IO020 03IO020 02BW022 02BW022 02BW022 02BW055 02BW055 02BW055 01IO006 01IO006 01IO006 01IO017 01IO017 01IO017 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO015 04IO015 04IO015 01IO050 01IO050 03IO005 03IO005,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
CICQCAQCBIBACAQGFQBAEBQWFABAGAQFCQCAIAQFBEFQ6AYBAEBC4AIDAIEQCBACA4AQCAICGE,"BW,IO",207,02IO010 02IO010 02IO010 01IO006 01IO006 01IO006 01IO044 01IO044 01IO044 02BW022 02BW022 02BW022 02BW040 02BW040 02BW040 03IO005 03IO005 03IO005 03IO020 03IO020 03IO020 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO046 01IO046 03IO009 03IO009 04IO007 04IO007 01IO049,IO,"Irelia,Miss Fortune","BW,IO",,,,34,Irelia/Miss Fortune,,,,
CICQCAQGCYAQGAQFAIBAEAIKAMAQEBRMGICAIAQFBEFQ6AYBAEBAWAICAYUACAYCCQAQCAQGG4,"BW,IO",207,02BW022 02BW022 02BW022 03IO005 03IO005 03IO005 02IO001 02IO001 02IO001 02IO010 02IO010 02IO010 01IO006 01IO006 01IO006 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 04IO005 04IO005 04IO005 04IO009 04IO009 04IO009 04IO011 04IO011 04IO011 04IO015 04IO015 04IO015 01IO011 01IO011 02BW040 02BW040 03IO020 03IO020 02BW055,IO,"Irelia,Miss Fortune","BW,IO","01IO050,01IO050,01IO050",,,34,Irelia/Miss Fortune,,,01IO050,IO
