player,opponent,muWin,muGames,muWR,factions,okCI,direction,CI,playrate
Draven / Jinx,Darius (NX/SH),31,49,0.63265306122449,"Noxus,Piltover",FALSE,POS,(48.3%-76.6%),0.0348406577673866
Draven / Jinx,Darius / Draven (NX/SH),17,23,0.739130434782609,"Noxus,Piltover",TRUE,POS,(51.6%-89.8%),0.0348406577673866
Draven / Jinx,Darius / Elise,10,15,0.666666666666667,"Noxus,Piltover",FALSE,POS,(38.4%-88.2%),0.0348406577673866
Draven / Jinx,Darius / Sivir,9,29,0.310344827586207,"Noxus,Piltover",FALSE,NEG,(15.3%-50.8%),0.0348406577673866
Draven / Jinx,Diana / Nocturne,46,79,0.582278481012658,"Noxus,Piltover",FALSE,POS,(46.6%-69.2%),0.0348406577673866
Draven / Jinx,Draven / Ezreal,543,1176,0.461734693877551,"Noxus,Piltover",TRUE,NEG,(43.3%-49.1%),0.0348406577673866
Draven / Jinx,Draven / Fizz,94,132,0.712121212121212,"Noxus,Piltover",TRUE,POS,(62.7%-78.8%),0.0348406577673866
Draven / Jinx,Draven / Jinx,661,1322,0.5,"Noxus,Piltover",FALSE,NEG,(47.3%-52.7%),0.0348406577673866
Draven / Jinx,Draven / Riven (IO/NX),10,19,0.526315789473684,"Noxus,Piltover",FALSE,POS,(28.9%-75.6%),0.0348406577673866
Draven / Jinx,Draven / Riven (NX/PZ),138,243,0.567901234567901,"Noxus,Piltover",TRUE,POS,(50.3%-63.1%),0.0348406577673866
Draven / Jinx,Draven / Riven / Vi,10,20,0.5,"Noxus,Piltover",FALSE,NEG,(27.2%-72.8%),0.0348406577673866
Draven / Jinx,Draven / Teemo,30,43,0.697674418604651,"Noxus,Piltover",TRUE,POS,(53.9%-82.8%),0.0348406577673866
Draven / Jinx,Ekko / Zilean,136,264,0.515151515151515,"Noxus,Piltover",FALSE,POS,(45.3%-57.7%),0.0348406577673866
Draven / Jinx,Elise (NX/SI),68,114,0.596491228070175,"Noxus,Piltover",TRUE,POS,(50.1%-68.7%),0.0348406577673866
Draven / Jinx,Elise (PZ/SI),10,18,0.555555555555556,"Noxus,Piltover",FALSE,POS,(30.8%-78.5%),0.0348406577673866
Draven / Jinx,Elise / Kalista (FR/SI),7,33,0.212121212121212,"Noxus,Piltover",TRUE,NEG,(9.0%-38.9%),0.0348406577673866
Draven / Jinx,Elise / Teemo,5,11,0.454545454545455,"Noxus,Piltover",FALSE,NEG,(16.7%-76.6%),0.0348406577673866
Draven / Jinx,Elise / Viego (IO/SI),26,52,0.5,"Noxus,Piltover",FALSE,NEG,(35.8%-64.2%),0.0348406577673866
Draven / Jinx,Elise / Viego (NX/SI),5,15,0.333333333333333,"Noxus,Piltover",FALSE,NEG,(11.8%-61.6%),0.0348406577673866
Draven / Jinx,Ezreal / Gangplank / Twisted Fate,3,11,0.272727272727273,"Noxus,Piltover",FALSE,NEG,(6.0%-61.0%),0.0348406577673866
Draven / Jinx,Ezreal / Karma,270,692,0.390173410404624,"Noxus,Piltover",TRUE,NEG,(35.4%-42.8%),0.0348406577673866
Draven / Jinx,Ezreal / Sejuani / Teemo,24,42,0.571428571428571,"Noxus,Piltover",FALSE,POS,(41.0%-72.3%),0.0348406577673866
Draven / Jinx,Ezreal / Swain,8,12,0.666666666666667,"Noxus,Piltover",FALSE,POS,(34.9%-90.1%),0.0348406577673866
Draven / Jinx,Ezreal / Teemo (FR/PZ),88,127,0.692913385826772,"Noxus,Piltover",TRUE,POS,(60.5%-77.2%),0.0348406577673866
Draven / Jinx,Ezreal / Twisted Fate,36,95,0.378947368421053,"Noxus,Piltover",TRUE,NEG,(28.1%-48.4%),0.0348406577673866
Draven / Jinx,Fiora (DE/FR),10,17,0.588235294117647,"Noxus,Piltover",FALSE,POS,(32.9%-81.6%),0.0348406577673866
Draven / Jinx,Fiora / Jarvan IV / Shen,24,48,0.5,"Noxus,Piltover",FALSE,NEG,(35.2%-64.8%),0.0348406577673866
Draven / Jinx,Fiora / Shen,162,358,0.452513966480447,"Noxus,Piltover",FALSE,NEG,(40.0%-50.6%),0.0348406577673866
Draven / Jinx,Fizz / Twisted Fate (BW/PZ),37,61,0.60655737704918,"Noxus,Piltover",FALSE,POS,(47.3%-72.9%),0.0348406577673866
Draven / Jinx,Gangplank / Miss Fortune (BW/NX),685,1171,0.584970111016225,"Noxus,Piltover",TRUE,POS,(55.6%-61.3%),0.0348406577673866
Draven / Jinx,Gangplank / Miss Fortune / Sejuani,7,12,0.583333333333333,"Noxus,Piltover",FALSE,POS,(27.7%-84.8%),0.0348406577673866
Draven / Jinx,Gangplank / Miss Fortune / Twisted Fate (BW/NX),16,29,0.551724137931035,"Noxus,Piltover",FALSE,POS,(35.7%-73.6%),0.0348406577673866
Draven / Jinx,Gangplank / Miss Fortune / Twisted Fate (BW/PZ),7,17,0.411764705882353,"Noxus,Piltover",FALSE,NEG,(18.4%-67.1%),0.0348406577673866
Draven / Jinx,Gangplank / Sejuani,1050,2259,0.464807436918991,"Noxus,Piltover",TRUE,NEG,(44.4%-48.6%),0.0348406577673866
Draven / Jinx,Gangplank / Sejuani / Twisted Fate,17,53,0.320754716981132,"Noxus,Piltover",TRUE,NEG,(19.9%-46.3%),0.0348406577673866
Draven / Jinx,Gangplank / Twisted Fate,8,11,0.727272727272727,"Noxus,Piltover",FALSE,POS,(39.0%-94.0%),0.0348406577673866
Draven / Jinx,Gangplank / Twisted Fate (BW/NX),65,182,0.357142857142857,"Noxus,Piltover",TRUE,NEG,(28.8%-43.1%),0.0348406577673866
Draven / Jinx,Gangplank / Twisted Fate (BW/PZ),14,29,0.482758620689655,"Noxus,Piltover",FALSE,NEG,(29.4%-67.5%),0.0348406577673866
Draven / Jinx,Gangplank / Twisted Fate (BW/SH),2,11,0.181818181818182,"Noxus,Piltover",FALSE,NEG,(2.3%-51.8%),0.0348406577673866
Draven / Jinx,Gangplank / Twisted Fate (BW/SI),3,24,0.125,"Noxus,Piltover",TRUE,NEG,(2.7%-32.4%),0.0348406577673866
Draven / Jinx,GoHard,81,271,0.298892988929889,"Noxus,Piltover",TRUE,NEG,(24.5%-35.7%),0.0348406577673866
Draven / Jinx,Hecarim / Lucian,14,20,0.7,"Noxus,Piltover",FALSE,POS,(45.7%-88.1%),0.0348406577673866
Draven / Jinx,Irelia / Miss Fortune,28,42,0.666666666666667,"Noxus,Piltover",TRUE,POS,(50.5%-80.4%),0.0348406577673866
Draven / Jinx,Jarvan IV / Leona,8,12,0.666666666666667,"Noxus,Piltover",FALSE,POS,(34.9%-90.1%),0.0348406577673866
Draven / Jinx,Jarvan IV / Shen,397,825,0.481212121212121,"Noxus,Piltover",FALSE,NEG,(44.7%-51.6%),0.0348406577673866
Draven / Jinx,Jarvan IV / Sivir,12,22,0.545454545454545,"Noxus,Piltover",FALSE,POS,(32.2%-75.6%),0.0348406577673866
Draven / Jinx,Jarvan IV / Taric,32,60,0.533333333333333,"Noxus,Piltover",FALSE,POS,(40.0%-66.3%),0.0348406577673866
Draven / Jinx,Jinx / Lulu,224,473,0.473572938689218,"Noxus,Piltover",FALSE,NEG,(42.8%-52.0%),0.0348406577673866
Draven / Jinx,Jinx / Zilean,8,18,0.444444444444444,"Noxus,Piltover",FALSE,NEG,(21.5%-69.2%),0.0348406577673866
Draven / Jinx,Kalista / Viego (IO/SI),42,80,0.525,"Noxus,Piltover",FALSE,POS,(41.0%-63.8%),0.0348406577673866
Draven / Jinx,Karma (IO/PZ),23,44,0.522727272727273,"Noxus,Piltover",FALSE,POS,(36.7%-67.5%),0.0348406577673866
Draven / Jinx,Karma (IO/SI),11,16,0.6875,"Noxus,Piltover",FALSE,POS,(41.3%-89.0%),0.0348406577673866
Draven / Jinx,Karma / Lux,10,14,0.714285714285714,"Noxus,Piltover",FALSE,POS,(41.9%-91.6%),0.0348406577673866
Draven / Jinx,Karma / Thresh,85,217,0.391705069124424,"Noxus,Piltover",TRUE,NEG,(32.6%-46.0%),0.0348406577673866
Draven / Jinx,Kindred / Nasus,10,16,0.625,"Noxus,Piltover",FALSE,POS,(35.4%-84.8%),0.0348406577673866
Draven / Jinx,LeBlanc / Sivir,90,161,0.559006211180124,"Noxus,Piltover",FALSE,POS,(47.9%-63.7%),0.0348406577673866
Draven / Jinx,Lee Sin / Zoe,226,551,0.41016333938294,"Noxus,Piltover",TRUE,NEG,(36.9%-45.3%),0.0348406577673866
Draven / Jinx,Leona / Yasuo,7,11,0.636363636363636,"Noxus,Piltover",FALSE,POS,(30.8%-89.1%),0.0348406577673866
Draven / Jinx,Lissandra / Taliyah,112,216,0.518518518518519,"Noxus,Piltover",FALSE,POS,(45.0%-58.7%),0.0348406577673866
Draven / Jinx,Lissandra / Trundle (FR/SI),8,23,0.347826086956522,"Noxus,Piltover",FALSE,NEG,(16.4%-57.3%),0.0348406577673866
Draven / Jinx,Lucian / Miss Fortune,10,20,0.5,"Noxus,Piltover",FALSE,NEG,(27.2%-72.8%),0.0348406577673866
Draven / Jinx,Lucian / Viego,34,45,0.755555555555556,"Noxus,Piltover",TRUE,POS,(60.5%-87.1%),0.0348406577673866
Draven / Jinx,Lucian / Zed,6,16,0.375,"Noxus,Piltover",FALSE,NEG,(15.2%-64.6%),0.0348406577673866
Draven / Jinx,Lulu / Shen (DE/IO),12,27,0.444444444444444,"Noxus,Piltover",FALSE,NEG,(25.5%-64.7%),0.0348406577673866
Draven / Jinx,Lulu / Taric,27,46,0.586956521739131,"Noxus,Piltover",FALSE,POS,(43.2%-73.0%),0.0348406577673866
Draven / Jinx,Lulu / Teemo,16,29,0.551724137931035,"Noxus,Piltover",FALSE,POS,(35.7%-73.6%),0.0348406577673866
Draven / Jinx,Lulu / Zed (DE/IO),652,1172,0.556313993174061,"Noxus,Piltover",TRUE,POS,(52.7%-58.5%),0.0348406577673866
Draven / Jinx,Malphite / Taliyah,25,34,0.735294117647059,"Noxus,Piltover",TRUE,POS,(55.6%-87.1%),0.0348406577673866
Draven / Jinx,Maokai / Nautilus,194,325,0.596923076923077,"Noxus,Piltover",TRUE,POS,(54.1%-65.1%),0.0348406577673866
Draven / Jinx,Maokai / Nautilus / Twisted Fate,8,23,0.347826086956522,"Noxus,Piltover",FALSE,NEG,(16.4%-57.3%),0.0348406577673866
Draven / Jinx,Maokai / Viego (IO/SI),20,29,0.689655172413793,"Noxus,Piltover",FALSE,POS,(49.2%-84.7%),0.0348406577673866
Draven / Jinx,Maokai / Viego (SI/SH),23,42,0.547619047619048,"Noxus,Piltover",FALSE,POS,(38.7%-70.2%),0.0348406577673866
Draven / Jinx,Miss Fortune / Quinn,92,160,0.575,"Noxus,Piltover",FALSE,POS,(49.4%-65.3%),0.0348406577673866
Draven / Jinx,Miss Fortune / Renekton,15,23,0.652173913043478,"Noxus,Piltover",FALSE,POS,(42.7%-83.6%),0.0348406577673866
Draven / Jinx,Miss Fortune / Sejuani,11,20,0.55,"Noxus,Piltover",FALSE,POS,(31.5%-76.9%),0.0348406577673866
Draven / Jinx,Miss Fortune / Twisted Fate (BW/PZ),8,14,0.571428571428571,"Noxus,Piltover",FALSE,POS,(28.9%-82.3%),0.0348406577673866
Draven / Jinx,Nasus / Thresh,76,176,0.431818181818182,"Noxus,Piltover",FALSE,NEG,(35.8%-50.8%),0.0348406577673866
Draven / Jinx,Nasus / Viego,109,213,0.511737089201878,"Noxus,Piltover",FALSE,POS,(44.3%-58.1%),0.0348406577673866
Draven / Jinx,Nasus / Zilean (SI/SH),18,66,0.272727272727273,"Noxus,Piltover",TRUE,NEG,(17.0%-39.6%),0.0348406577673866
Draven / Jinx,Pyke / Rek'Sai,1014,1727,0.587145338737695,"Noxus,Piltover",TRUE,POS,(56.4%-61.0%),0.0348406577673866
Draven / Jinx,Renekton / Sejuani,17,28,0.607142857142857,"Noxus,Piltover",FALSE,POS,(40.6%-78.5%),0.0348406577673866
Draven / Jinx,Renekton / Sejuani / Sivir,30,44,0.681818181818182,"Noxus,Piltover",TRUE,POS,(52.4%-81.4%),0.0348406577673866
Draven / Jinx,Riven / Sivir,7,11,0.636363636363636,"Noxus,Piltover",FALSE,POS,(30.8%-89.1%),0.0348406577673866
Draven / Jinx,Sejuani / Swain,22,70,0.314285714285714,"Noxus,Piltover",TRUE,NEG,(20.9%-43.6%),0.0348406577673866
Draven / Jinx,Sejuani / Teemo,17,28,0.607142857142857,"Noxus,Piltover",FALSE,POS,(40.6%-78.5%),0.0348406577673866
Draven / Jinx,Sejuani / Twisted Fate,14,30,0.466666666666667,"Noxus,Piltover",FALSE,NEG,(28.3%-65.7%),0.0348406577673866
Draven / Jinx,Shyvana (DE/SI),8,15,0.533333333333333,"Noxus,Piltover",FALSE,POS,(26.6%-78.7%),0.0348406577673866
Draven / Jinx,Shyvana / Viego,18,29,0.620689655172414,"Noxus,Piltover",FALSE,POS,(42.3%-79.3%),0.0348406577673866
Draven / Jinx,Shyvana / Zoe,5,11,0.454545454545455,"Noxus,Piltover",FALSE,NEG,(16.7%-76.6%),0.0348406577673866
Draven / Jinx,Sivir / Twisted Fate,21,67,0.313432835820896,"Noxus,Piltover",TRUE,NEG,(20.6%-43.8%),0.0348406577673866
Draven / Jinx,Sivir / Zed,371,567,0.654320987654321,"Noxus,Piltover",TRUE,POS,(61.4%-69.3%),0.0348406577673866
Draven / Jinx,Soraka / Tahm Kench,158,263,0.600760456273764,"Noxus,Piltover",TRUE,POS,(53.9%-66.0%),0.0348406577673866
Draven / Jinx,Swain / Twisted Fate,213,751,0.283621837549933,"Noxus,Piltover",TRUE,NEG,(25.2%-31.7%),0.0348406577673866
Draven / Jinx,Swain / Yasuo,11,14,0.785714285714286,"Noxus,Piltover",FALSE,POS,(49.2%-95.3%),0.0348406577673866
Draven / Jinx,Teemo (NX/PZ),7,14,0.5,"Noxus,Piltover",FALSE,NEG,(23.0%-77.0%),0.0348406577673866
Draven / Jinx,Teemo (PZ/SI),23,28,0.821428571428571,"Noxus,Piltover",TRUE,POS,(63.1%-93.9%),0.0348406577673866
Draven / Jinx,Teemo / Zed,77,108,0.712962962962963,"Noxus,Piltover",TRUE,POS,(61.8%-79.6%),0.0348406577673866
Draven / Jinx,Thresh / Viego (IO/SI),142,288,0.493055555555556,"Noxus,Piltover",FALSE,NEG,(43.4%-55.2%),0.0348406577673866
Draven / Jinx,Thresh / Viego (SI/SH),16,24,0.666666666666667,"Noxus,Piltover",FALSE,POS,(44.7%-84.4%),0.0348406577673866
Draven / Jinx,Trundle (FR/SI),0,18,0,"Noxus,Piltover",TRUE,NEG,(0.0%-18.5%),0.0348406577673866
Draven / Jinx,Trundle / Tryndamere (FR/SI),16,72,0.222222222222222,"Noxus,Piltover",TRUE,NEG,(13.3%-33.6%),0.0348406577673866
Draven / Jinx,Twisted Fate (BW/PZ),10,20,0.5,"Noxus,Piltover",FALSE,NEG,(27.2%-72.8%),0.0348406577673866
Draven / Jinx,Twisted Fate (BW/SI),6,12,0.5,"Noxus,Piltover",FALSE,NEG,(21.1%-78.9%),0.0348406577673866
Draven / Jinx,Twisted Fate / Viego,45,123,0.365853658536585,"Noxus,Piltover",TRUE,NEG,(28.1%-45.7%),0.0348406577673866
Draven / Jinx,Twisted Fate / Zilean,35,81,0.432098765432099,"Noxus,Piltover",FALSE,NEG,(32.2%-54.7%),0.0348406577673866
Draven / Jinx,Vi / Zoe,8,16,0.5,"Noxus,Piltover",FALSE,NEG,(24.7%-75.3%),0.0348406577673866
Draven / Jinx,Viego (DE/SI),19,26,0.730769230769231,"Noxus,Piltover",TRUE,POS,(52.2%-88.4%),0.0348406577673866
Draven / Jinx,Viego (FR/SI),94,235,0.4,"Noxus,Piltover",TRUE,NEG,(33.7%-46.6%),0.0348406577673866
Draven / Jinx,Viego (IO/SI),175,343,0.510204081632653,"Noxus,Piltover",FALSE,POS,(45.6%-56.4%),0.0348406577673866
Draven / Jinx,Viego (SI/SH),267,470,0.568085106382979,"Noxus,Piltover",TRUE,POS,(52.2%-61.3%),0.0348406577673866
Draven / Jinx,Viego / Zed,15,26,0.576923076923077,"Noxus,Piltover",FALSE,POS,(36.9%-76.6%),0.0348406577673866
Draven / Jinx,Viego / Zilean,3,11,0.272727272727273,"Noxus,Piltover",FALSE,NEG,(6.0%-61.0%),0.0348406577673866
Draven / Jinx,Yeti (FR/NX),10,24,0.416666666666667,"Noxus,Piltover",FALSE,NEG,(22.1%-63.4%),0.0348406577673866
Draven / Jinx,Yeti (FR/PZ),18,29,0.620689655172414,"Noxus,Piltover",FALSE,POS,(42.3%-79.3%),0.0348406577673866
Draven / Jinx,Zed (FR/IO),21,29,0.724137931034483,"Noxus,Piltover",TRUE,POS,(52.8%-87.3%),0.0348406577673866
Draven / Jinx / Teemo,Akshan / Lee Sin,9,14,0.642857142857143,"Noxus,Piltover",FALSE,POS,(35.1%-87.2%),0.000461449994202295
Draven / Jinx / Teemo,Akshan / Sivir (DE/SH),5,17,0.294117647058824,"Noxus,Piltover",FALSE,NEG,(10.3%-56.0%),0.000461449994202295
Draven / Jinx / Teemo,Akshan / Sivir (IO/SH),11,19,0.578947368421053,"Noxus,Piltover",FALSE,POS,(33.5%-79.7%),0.000461449994202295
Draven / Jinx / Teemo,Akshan / Sivir / Zed,7,11,0.636363636363636,"Noxus,Piltover",FALSE,POS,(30.8%-89.1%),0.000461449994202295
Draven / Jinx / Teemo,Azir / Irelia,13,21,0.619047619047619,"Noxus,Piltover",FALSE,POS,(38.4%-81.9%),0.000461449994202295
Draven / Jinx / Teemo,Draven / Ezreal,5,13,0.384615384615385,"Noxus,Piltover",FALSE,NEG,(13.9%-68.4%),0.000461449994202295
Draven / Jinx / Teemo,Ezreal / Karma,3,12,0.25,"Noxus,Piltover",FALSE,NEG,(5.5%-57.2%),0.000461449994202295
Draven / Jinx / Teemo,Gangplank / Miss Fortune (BW/NX),14,21,0.666666666666667,"Noxus,Piltover",FALSE,POS,(43.0%-85.4%),0.000461449994202295
Draven / Jinx / Teemo,Gangplank / Sejuani,13,31,0.419354838709677,"Noxus,Piltover",FALSE,NEG,(24.5%-60.9%),0.000461449994202295
Draven / Jinx / Teemo,Lulu / Zed (DE/IO),17,28,0.607142857142857,"Noxus,Piltover",FALSE,POS,(40.6%-78.5%),0.000461449994202295
Draven / Jinx / Teemo,Pyke / Rek'Sai,10,15,0.666666666666667,"Noxus,Piltover",FALSE,POS,(38.4%-88.2%),0.000461449994202295
Draven / Katarina / LeBlanc / Teemo,Pyke / Rek'Sai,4,11,0.363636363636364,"Noxus,Piltover",FALSE,NEG,(10.9%-69.2%),0.000152633459620759
Draven / Katarina / LeBlanc / Teemo,Sivir / Zed,7,15,0.466666666666667,"Noxus,Piltover",FALSE,NEG,(21.3%-73.4%),0.000152633459620759
Draven / Katarina / Riven / Zed,Azir / Irelia,6,13,0.461538461538462,"Ionia,Noxus",FALSE,NEG,(19.2%-74.9%),0.000189312818134275
Draven / Katarina / Riven / Zed,Gangplank / Sejuani,8,14,0.571428571428571,"Ionia,Noxus",FALSE,POS,(28.9%-82.3%),0.000189312818134275
Draven / Riven (IO/NX),Akshan / Lee Sin,13,23,0.565217391304348,"Ionia,Noxus",FALSE,POS,(34.5%-76.8%),0.000766716913443813
Draven / Riven (IO/NX),Akshan / Sivir (DE/SH),16,29,0.551724137931035,"Ionia,Noxus",FALSE,POS,(35.7%-73.6%),0.000766716913443813
Draven / Riven (IO/NX),Akshan / Sivir (IO/SH),6,12,0.5,"Ionia,Noxus",FALSE,NEG,(21.1%-78.9%),0.000766716913443813
Draven / Riven (IO/NX),Akshan / Sivir / Zed,6,16,0.375,"Ionia,Noxus",FALSE,NEG,(15.2%-64.6%),0.000766716913443813
Draven / Riven (IO/NX),Azir / Irelia,12,31,0.387096774193548,"Ionia,Noxus",FALSE,NEG,(21.8%-57.8%),0.000766716913443813
Draven / Riven (IO/NX),Draven / Ezreal,8,22,0.363636363636364,"Ionia,Noxus",FALSE,NEG,(17.2%-59.3%),0.000766716913443813
Draven / Riven (IO/NX),Draven / Jinx,9,19,0.473684210526316,"Ionia,Noxus",FALSE,NEG,(24.4%-71.1%),0.000766716913443813
Draven / Riven (IO/NX),Ezreal / Karma,12,17,0.705882352941177,"Ionia,Noxus",FALSE,POS,(44.0%-89.7%),0.000766716913443813
Draven / Riven (IO/NX),Gangplank / Miss Fortune (BW/NX),5,27,0.185185185185185,"Ionia,Noxus",TRUE,NEG,(6.3%-38.1%),0.000766716913443813
Draven / Riven (IO/NX),Gangplank / Sejuani,20,45,0.444444444444444,"Ionia,Noxus",FALSE,NEG,(29.6%-60.0%),0.000766716913443813
Draven / Riven (IO/NX),Jarvan IV / Shen,10,26,0.384615384615385,"Ionia,Noxus",FALSE,NEG,(20.2%-59.4%),0.000766716913443813
Draven / Riven (IO/NX),Lee Sin / Zoe,3,11,0.272727272727273,"Ionia,Noxus",FALSE,NEG,(6.0%-61.0%),0.000766716913443813
Draven / Riven (IO/NX),Lulu / Zed (DE/IO),7,24,0.291666666666667,"Ionia,Noxus",FALSE,NEG,(12.6%-51.1%),0.000766716913443813
Draven / Riven (IO/NX),Maokai / Nautilus,8,11,0.727272727272727,"Ionia,Noxus",FALSE,POS,(39.0%-94.0%),0.000766716913443813
Draven / Riven (IO/NX),Pyke / Rek'Sai,29,40,0.725,"Ionia,Noxus",TRUE,POS,(56.1%-85.4%),0.000766716913443813
Draven / Riven (IO/NX),Sivir / Zed,5,17,0.294117647058824,"Ionia,Noxus",FALSE,NEG,(10.3%-56.0%),0.000766716913443813
Draven / Riven (IO/NX),Swain / Twisted Fate,6,12,0.5,"Ionia,Noxus",FALSE,NEG,(21.1%-78.9%),0.000766716913443813
Draven / Riven (IO/NX),Viego (SI/SH),7,18,0.388888888888889,"Ionia,Noxus",FALSE,NEG,(17.3%-64.3%),0.000766716913443813
Draven / Riven (NX/PZ),Akshan / Lee Sin,46,69,0.666666666666667,"Noxus,Piltover",TRUE,POS,(54.3%-77.6%),0.00753465016174414
Draven / Riven (NX/PZ),Akshan / Riven,8,13,0.615384615384615,"Noxus,Piltover",FALSE,POS,(31.6%-86.1%),0.00753465016174414
Draven / Riven (NX/PZ),Akshan / Sivir (DE/SH),104,190,0.547368421052632,"Noxus,Piltover",FALSE,POS,(47.4%-62.0%),0.00753465016174414
Draven / Riven (NX/PZ),Akshan / Sivir (IO/SH),158,280,0.564285714285714,"Noxus,Piltover",TRUE,POS,(50.4%-62.3%),0.00753465016174414
Draven / Riven (NX/PZ),Akshan / Sivir (MT/SH),7,12,0.583333333333333,"Noxus,Piltover",FALSE,POS,(27.7%-84.8%),0.00753465016174414
Draven / Riven (NX/PZ),Akshan / Sivir / Zed,117,199,0.587939698492462,"Noxus,Piltover",TRUE,POS,(51.6%-65.7%),0.00753465016174414
Draven / Riven (NX/PZ),Akshan / Zilean (IO/SH),11,17,0.647058823529412,"Noxus,Piltover",FALSE,POS,(38.3%-85.8%),0.00753465016174414
Draven / Riven (NX/PZ),Anivia (FR/SI),35,131,0.267175572519084,"Noxus,Piltover",TRUE,NEG,(19.4%-35.2%),0.00753465016174414
Draven / Riven (NX/PZ),Ashe / LeBlanc,17,28,0.607142857142857,"Noxus,Piltover",FALSE,POS,(40.6%-78.5%),0.00753465016174414
Draven / Riven (NX/PZ),Aurelion Sol / Tryndamere,11,13,0.846153846153846,"Noxus,Piltover",TRUE,POS,(54.6%-98.1%),0.00753465016174414
Draven / Riven (NX/PZ),Azir / Irelia,279,426,0.654929577464789,"Noxus,Piltover",TRUE,POS,(60.8%-70.0%),0.00753465016174414
Draven / Riven (NX/PZ),Darius / Sivir,9,13,0.692307692307692,"Noxus,Piltover",FALSE,POS,(38.6%-90.9%),0.00753465016174414
Draven / Riven (NX/PZ),Diana / Nocturne,7,14,0.5,"Noxus,Piltover",FALSE,NEG,(23.0%-77.0%),0.00753465016174414
Draven / Riven (NX/PZ),Draven / Ezreal,112,226,0.495575221238938,"Noxus,Piltover",FALSE,NEG,(42.9%-56.3%),0.00753465016174414
Draven / Riven (NX/PZ),Draven / Fizz,19,33,0.575757575757576,"Noxus,Piltover",FALSE,POS,(39.2%-74.5%),0.00753465016174414
Draven / Riven (NX/PZ),Draven / Jinx,105,243,0.432098765432099,"Noxus,Piltover",TRUE,NEG,(36.9%-49.7%),0.00753465016174414
Draven / Riven (NX/PZ),Draven / Riven (NX/PZ),36,72,0.5,"Noxus,Piltover",FALSE,NEG,(38.0%-62.0%),0.00753465016174414
Draven / Riven (NX/PZ),Draven / Teemo,12,21,0.571428571428571,"Noxus,Piltover",FALSE,POS,(34.0%-78.2%),0.00753465016174414
Draven / Riven (NX/PZ),Ekko / Zilean,32,51,0.627450980392157,"Noxus,Piltover",FALSE,POS,(48.1%-75.9%),0.00753465016174414
Draven / Riven (NX/PZ),Elise (NX/SI),15,24,0.625,"Noxus,Piltover",FALSE,POS,(40.6%-81.2%),0.00753465016174414
Draven / Riven (NX/PZ),Elise / Viego (IO/SI),7,12,0.583333333333333,"Noxus,Piltover",FALSE,POS,(27.7%-84.8%),0.00753465016174414
Draven / Riven (NX/PZ),Ezreal / Karma,51,160,0.31875,"Noxus,Piltover",TRUE,NEG,(24.7%-39.7%),0.00753465016174414
Draven / Riven (NX/PZ),Ezreal / Teemo (FR/PZ),27,37,0.72972972972973,"Noxus,Piltover",TRUE,POS,(55.9%-86.2%),0.00753465016174414
Draven / Riven (NX/PZ),Ezreal / Twisted Fate,10,25,0.4,"Noxus,Piltover",FALSE,NEG,(21.1%-61.3%),0.00753465016174414
Draven / Riven (NX/PZ),Fiora / Jarvan IV / Shen,8,18,0.444444444444444,"Noxus,Piltover",FALSE,NEG,(21.5%-69.2%),0.00753465016174414
Draven / Riven (NX/PZ),Fiora / Shen,37,89,0.415730337078652,"Noxus,Piltover",FALSE,NEG,(31.2%-52.5%),0.00753465016174414
Draven / Riven (NX/PZ),Fizz / Twisted Fate (BW/PZ),11,17,0.647058823529412,"Noxus,Piltover",FALSE,POS,(38.3%-85.8%),0.00753465016174414
Draven / Riven (NX/PZ),Gangplank / Miss Fortune (BW/NX),128,227,0.563876651982379,"Noxus,Piltover",FALSE,POS,(49.7%-62.9%),0.00753465016174414
Draven / Riven (NX/PZ),Gangplank / Sejuani,255,495,0.515151515151515,"Noxus,Piltover",FALSE,POS,(47.0%-56.0%),0.00753465016174414
Draven / Riven (NX/PZ),Gangplank / Twisted Fate (BW/NX),21,44,0.477272727272727,"Noxus,Piltover",FALSE,NEG,(32.5%-63.3%),0.00753465016174414
Draven / Riven (NX/PZ),GoHard,22,56,0.392857142857143,"Noxus,Piltover",FALSE,NEG,(26.5%-53.2%),0.00753465016174414
Draven / Riven (NX/PZ),Jarvan IV / Shen,74,184,0.402173913043478,"Noxus,Piltover",TRUE,NEG,(33.1%-47.7%),0.00753465016174414
Draven / Riven (NX/PZ),Jarvan IV / Taric,5,11,0.454545454545455,"Noxus,Piltover",FALSE,NEG,(16.7%-76.6%),0.00753465016174414
Draven / Riven (NX/PZ),Jinx / Lulu,53,119,0.445378151260504,"Noxus,Piltover",FALSE,NEG,(35.4%-53.9%),0.00753465016174414
Draven / Riven (NX/PZ),Kalista / Viego (IO/SI),8,13,0.615384615384615,"Noxus,Piltover",FALSE,POS,(31.6%-86.1%),0.00753465016174414
Draven / Riven (NX/PZ),Karma / Thresh,16,53,0.30188679245283,"Noxus,Piltover",TRUE,NEG,(18.3%-44.3%),0.00753465016174414
Draven / Riven (NX/PZ),LeBlanc / Sivir,18,29,0.620689655172414,"Noxus,Piltover",FALSE,POS,(42.3%-79.3%),0.00753465016174414
Draven / Riven (NX/PZ),Lee Sin / Zoe,24,90,0.266666666666667,"Noxus,Piltover",TRUE,NEG,(17.9%-37.0%),0.00753465016174414
