time,archetype_1,n,freq
2026-02-27T16:00:00Z,Nilah/Twisted Fate (BW/PZ),13,0.0263157894736842
2026-02-27T16:00:00Z,Azir/Xerath (SH),4,0.00809716599190283
2026-02-27T16:00:00Z,Morgana/Udyr (DE/FR),7,0.01417004048583
2026-02-27T16:00:00Z,Evelynn/Kai'Sa (RU/SH),5,0.0101214574898785
2026-02-27T16:00:00Z,Janna/Nilah (BW/PZ),4,0.00809716599190283
2026-02-27T16:00:00Z,Bard/Mordekaiser (RU/SI),7,0.01417004048583
2026-02-27T16:00:00Z,Trundle/Volibear (DE/FR),9,0.0182186234817814
2026-02-27T16:00:00Z,Nocturne/Vex (PZ/SI),9,0.0182186234817814
2026-02-27T16:00:00Z,Senna/Veigar (BC/SI),18,0.0364372469635628
2026-02-27T16:00:00Z,Jayce/Lux (DE/PZ),18,0.0364372469635628
2026-02-27T16:00:00Z,Karma/Sett (FR/IO),40,0.0809716599190283
2026-02-27T17:00:00Z,Other,307,0.700913242009133
2026-02-27T17:00:00Z,Heimerdinger/Viktor (IO/PZ),4,0.0091324200913242
2026-02-27T17:00:00Z,Nilah/Twisted Fate (BW/PZ),7,0.0159817351598174
2026-02-27T17:00:00Z,Azir/Xerath (SH),2,0.0045662100456621
2026-02-27T17:00:00Z,Morgana/Udyr (DE/FR),2,0.0045662100456621
2026-02-27T17:00:00Z,Evelynn/Kai'Sa (RU/SH),6,0.0136986301369863
2026-02-27T17:00:00Z,Janna/Nilah (BW/PZ),5,0.0114155251141553
2026-02-27T17:00:00Z,Bard/Mordekaiser (RU/SI),10,0.0228310502283105
2026-02-27T17:00:00Z,Trundle/Volibear (DE/FR),14,0.0319634703196347
2026-02-27T17:00:00Z,Nocturne/Vex (PZ/SI),8,0.0182648401826484
2026-02-27T17:00:00Z,Senna/Veigar (BC/SI),12,0.0273972602739726
2026-02-27T17:00:00Z,Jayce/Lux (DE/PZ),22,0.0502283105022831
2026-02-27T17:00:00Z,Karma/Sett (FR/IO),39,0.089041095890411
2026-02-27T18:00:00Z,Other,312,0.732394366197183
2026-02-27T18:00:00Z,Heimerdinger/Viktor (IO/PZ),8,0.0187793427230047
2026-02-27T18:00:00Z,Nilah/Twisted Fate (BW/PZ),3,0.00704225352112676
2026-02-27T18:00:00Z,Azir/Xerath (SH),1,0.00234741784037559
2026-02-27T18:00:00Z,Morgana/Udyr (DE/FR),8,0.0187793427230047
2026-02-27T18:00:00Z,Evelynn/Kai'Sa (RU/SH),10,0.0234741784037559
2026-02-27T18:00:00Z,Janna/Nilah (BW/PZ),5,0.0117370892018779
2026-02-27T18:00:00Z,Bard/Mordekaiser (RU/SI),8,0.0187793427230047
2026-02-27T18:00:00Z,Trundle/Volibear (DE/FR),5,0.0117370892018779
2026-02-27T18:00:00Z,Nocturne/Vex (PZ/SI),14,0.0328638497652582
2026-02-27T18:00:00Z,Senna/Veigar (BC/SI),8,0.0187793427230047
2026-02-27T18:00:00Z,Jayce/Lux (DE/PZ),15,0.0352112676056338
2026-02-27T18:00:00Z,Karma/Sett (FR/IO),29,0.068075117370892
2026-02-27T19:00:00Z,Other,341,0.70746887966805
2026-02-27T19:00:00Z,Heimerdinger/Viktor (IO/PZ),3,0.00622406639004149
2026-02-27T19:00:00Z,Nilah/Twisted Fate (BW/PZ),8,0.016597510373444
2026-02-27T19:00:00Z,Azir/Xerath (SH),0,0
2026-02-27T19:00:00Z,Morgana/Udyr (DE/FR),6,0.012448132780083
2026-02-27T19:00:00Z,Evelynn/Kai'Sa (RU/SH),12,0.024896265560166
2026-02-27T19:00:00Z,Janna/Nilah (BW/PZ),1,0.0020746887966805
2026-02-27T19:00:00Z,Bard/Mordekaiser (RU/SI),20,0.04149377593361
2026-02-27T19:00:00Z,Trundle/Volibear (DE/FR),12,0.024896265560166
2026-02-27T19:00:00Z,Nocturne/Vex (PZ/SI),16,0.033195020746888
2026-02-27T19:00:00Z,Senna/Veigar (BC/SI),7,0.0145228215767635
2026-02-27T19:00:00Z,Jayce/Lux (DE/PZ),20,0.04149377593361
