game_start_time_utc,playerDeck,n,freq,label
2022-05-04,Pyke/Rek'Sai,1067,0.0158812847914744,~HighDiamond
2022-05-04,Heimerdinger/Jayce (PZ/SI),2136,0.0317923376893996,~HighDiamond
2022-05-04,Azir/Irelia,1021,0.0151966183431072,~HighDiamond
2022-05-05,Viego (SI/SH),2543,0.0363607766879236,~HighDiamond
2022-05-05,"Pirates (BW,NX)",4135,0.059123795361606,~HighDiamond
2022-05-05,SunDisc,3506,0.0501301152449312,~HighDiamond
2022-05-05,Trundle/Tryndamere (FR/SI),4575,0.0654150819297092,~HighDiamond
2022-05-05,Pantheon/Yuumi (DE/MT),2730,0.0390345734793674,~HighDiamond
2022-05-05,Taliyah/Ziggs,2737,0.0391346621293145,~HighDiamond
2022-05-05,Tri-Beam (NX/PZ),2172,0.0310560782407275,~HighDiamond
2022-05-05,Aphelios/Fizz (BC/MT),847,0.0121107266435986,~HighDiamond
2022-05-05,Miss Fortune/Quinn,929,0.013283193685836,~HighDiamond
2022-05-05,Pyke/Rek'Sai,967,0.0138265320712631,~HighDiamond
2022-05-05,Heimerdinger/Jayce (PZ/SI),2033,0.0290686036203495,~HighDiamond
2022-05-05,Azir/Irelia,915,0.0130830163859418,~HighDiamond
2022-05-06,Viego (SI/SH),2588,0.0389888215975173,~HighDiamond
2022-05-06,"Pirates (BW,NX)",4034,0.0607731477296695,~HighDiamond
2022-05-06,SunDisc,3399,0.0512067251197686,~HighDiamond
2022-05-06,Trundle/Tryndamere (FR/SI),3950,0.0595076682033204,~HighDiamond
2022-05-06,Pantheon/Yuumi (DE/MT),2737,0.0412335412335412,~HighDiamond
2022-05-06,Taliyah/Ziggs,2561,0.0385820603211908,~HighDiamond
2022-05-06,Tri-Beam (NX/PZ),2227,0.0335502726807075,~HighDiamond
2022-05-06,Aphelios/Fizz (BC/MT),805,0.0121275121275121,~HighDiamond
2022-05-06,Miss Fortune/Quinn,1007,0.0151706890837326,~HighDiamond
2022-05-06,Pyke/Rek'Sai,785,0.0118262074783814,~HighDiamond
2022-05-06,Heimerdinger/Jayce (PZ/SI),1619,0.0243906113471331,~HighDiamond
2022-05-06,Azir/Irelia,1114,0.016782668956582,~HighDiamond
2022-05-07,Viego (SI/SH),2288,0.0359737115185057,~HighDiamond
2022-05-07,"Pirates (BW,NX)",3943,0.0619949058205717,~HighDiamond
2022-05-07,SunDisc,3217,0.050580170434892,~HighDiamond
2022-05-07,Trundle/Tryndamere (FR/SI),3679,0.0578440929530518,~HighDiamond
2022-05-07,Pantheon/Yuumi (DE/MT),2411,0.0379076129681457,~HighDiamond
2022-05-07,Taliyah/Ziggs,2828,0.0444640105657055,~HighDiamond
2022-05-07,Tri-Beam (NX/PZ),2025,0.0318386214269992,~HighDiamond
2022-05-07,Aphelios/Fizz (BC/MT),734,0.0115405175937864,~HighDiamond
2022-05-07,Miss Fortune/Quinn,968,0.0152196471809063,~HighDiamond
2022-05-07,Pyke/Rek'Sai,842,0.0132385774032263,~HighDiamond
2022-05-07,Heimerdinger/Jayce (PZ/SI),1401,0.0220276091946794,~HighDiamond
2022-05-07,Azir/Irelia,1003,0.0157699443413729,~HighDiamond
2022-05-08,Viego (SI/SH),2868,0.0463567595525959,~HighDiamond
2022-05-08,"Pirates (BW,NX)",3660,0.0591582077972458,~HighDiamond
2022-05-08,SunDisc,3033,0.0490237279368979,~HighDiamond
2022-05-08,Trundle/Tryndamere (FR/SI),3685,0.0595622939160794,~HighDiamond
2022-05-08,Pantheon/Yuumi (DE/MT),2337,0.0377739703885692,~HighDiamond
2022-05-08,Taliyah/Ziggs,2672,0.0431887243809401,~HighDiamond
2022-05-08,Tri-Beam (NX/PZ),2129,0.0344119738798733,~HighDiamond
2022-05-08,Aphelios/Fizz (BC/MT),819,0.0132378612529902,~HighDiamond
2022-05-08,Miss Fortune/Quinn,1019,0.0164705502036594,~HighDiamond
2022-05-08,Pyke/Rek'Sai,849,0.0137227645955906,~HighDiamond
2022-05-08,Heimerdinger/Jayce (PZ/SI),1401,0.0226449860994375,~HighDiamond
2022-05-08,Azir/Irelia,1053,0.0170201073252732,~HighDiamond
2022-05-09,Viego (SI/SH),4067,0.0626675706493266,~HighDiamond
2022-05-09,"Pirates (BW,NX)",3951,0.0608801503898425,~HighDiamond
2022-05-09,SunDisc,3246,0.0500169496748744,~HighDiamond
2022-05-09,Trundle/Tryndamere (FR/SI),3603,0.0555178896113902,~HighDiamond
2022-05-09,Pantheon/Yuumi (DE/MT),2172,0.033467903479306,~HighDiamond
2022-05-09,Taliyah/Ziggs,2908,0.0448087768498259,~HighDiamond
2022-05-09,Tri-Beam (NX/PZ),2210,0.0340534377022404,~HighDiamond
2022-05-09,Aphelios/Fizz (BC/MT),1007,0.015516656907763,~HighDiamond
2022-05-09,Miss Fortune/Quinn,1216,0.0187370951339024,~HighDiamond
2022-05-09,Pyke/Rek'Sai,1082,0.0166723165582915,~HighDiamond
2022-05-09,Heimerdinger/Jayce (PZ/SI),1403,0.0216185398625535,~HighDiamond
2022-05-09,Azir/Irelia,1168,0.0179974729575642,~HighDiamond
2022-05-10,Viego (SI/SH),4503,0.0639866996333873,~HighDiamond
2022-05-10,"Pirates (BW,NX)",4564,0.0648534970301532,~HighDiamond
2022-05-10,SunDisc,3557,0.0505442350868218,~HighDiamond
2022-05-10,Trundle/Tryndamere (FR/SI),3684,0.0523488788473016,~HighDiamond
2022-05-10,Pantheon/Yuumi (DE/MT),2467,0.0350555602921534,~HighDiamond
2022-05-10,Taliyah/Ziggs,3114,0.0442492966152272,~HighDiamond
2022-05-10,Tri-Beam (NX/PZ),2551,0.0362491829368801,~HighDiamond
2022-05-10,Aphelios/Fizz (BC/MT),1525,0.0216699349191463,~HighDiamond
2022-05-10,Miss Fortune/Quinn,1589,0.0225793616960809,~HighDiamond
2022-05-10,Pyke/Rek'Sai,1181,0.0167817659931225,~HighDiamond
2022-05-10,Heimerdinger/Jayce (PZ/SI),1339,0.0190269133486799,~HighDiamond
2022-05-10,Azir/Irelia,1251,0.0177764515303947,~HighDiamond
2022-05-11,Viego (SI/SH),4198,0.0690074629319131,~HighDiamond
2022-05-11,"Pirates (BW,NX)",3559,0.0585034684551402,~HighDiamond
2022-05-11,SunDisc,2749,0.0451885458789493,~HighDiamond
2022-05-11,Trundle/Tryndamere (FR/SI),3422,0.0562514383404018,~HighDiamond
2022-05-11,Pantheon/Yuumi (DE/MT),2076,0.0341256534174968,~HighDiamond
2022-05-11,Taliyah/Ziggs,2565,0.0421639214912713,~HighDiamond
2022-05-11,Tri-Beam (NX/PZ),2323,0.038185882894434,~HighDiamond
2022-05-11,Aphelios/Fizz (BC/MT),1768,0.0290626952033402,~HighDiamond
2022-05-11,Miss Fortune/Quinn,1214,0.0199559456882664,~HighDiamond
2022-05-11,Pyke/Rek'Sai,1004,0.0165039287240688,~HighDiamond
2022-05-11,Heimerdinger/Jayce (PZ/SI),1255,0.020629910905086,~HighDiamond
2022-05-11,Azir/Irelia,999,0.0164217378439688,~HighDiamond
2022-05-12,Viego (SI/SH),4215,0.0684275463489074,~HighDiamond
2022-05-12,"Pirates (BW,NX)",3289,0.0533945907334654,~HighDiamond
2022-05-12,SunDisc,2775,0.0450501639663625,~HighDiamond
2022-05-12,Trundle/Tryndamere (FR/SI),3252,0.0527939218805805,~HighDiamond
2022-05-12,Pantheon/Yuumi (DE/MT),2073,0.0336536900548719,~HighDiamond
2022-05-12,Taliyah/Ziggs,2412,0.0391571154907627,~HighDiamond
2022-05-12,Tri-Beam (NX/PZ),2165,0.0351472450404234,~HighDiamond
2022-05-12,Aphelios/Fizz (BC/MT),1874,0.0304230656839508,~HighDiamond
2022-05-12,Miss Fortune/Quinn,1354,0.0219812331569207,~HighDiamond
2022-05-12,Pyke/Rek'Sai,1104,0.0179226598266177,~HighDiamond
2022-05-12,Heimerdinger/Jayce (PZ/SI),1157,0.018783077372642,~HighDiamond
2022-05-12,Azir/Irelia,898,0.0145783954024481,~HighDiamond
2022-05-13,Viego (SI/SH),4208,0.0668509516093159,~HighDiamond
2022-05-13,"Pirates (BW,NX)",3393,0.0539033457249071,~HighDiamond
2022-05-13,SunDisc,2638,0.0419089378197185,~HighDiamond
2022-05-13,Trundle/Tryndamere (FR/SI),3118,0.0495345216534808,~HighDiamond
2022-05-13,Pantheon/Yuumi (DE/MT),1973,0.0313443268833603,~HighDiamond
2022-05-13,Taliyah/Ziggs,2577,0.0409398532075112,~HighDiamond
2022-05-13,Tri-Beam (NX/PZ),2124,0.0337432084643981,~HighDiamond
2022-05-13,Aphelios/Fizz (BC/MT),1822,0.0289454453023226,~HighDiamond
2022-05-13,Miss Fortune/Quinn,1236,0.0196358783719379,~HighDiamond
2022-05-13,Pyke/Rek'Sai,1084,0.0172211101579131,~HighDiamond
2022-05-13,Heimerdinger/Jayce (PZ/SI),1455,0.0231150509960919,~HighDiamond
2022-05-13,Azir/Irelia,1131,0.0179677819083024,~HighDiamond
2022-05-14,Viego (SI/SH),4672,0.0713914611411632,~HighDiamond
2022-05-14,"Pirates (BW,NX)",3627,0.0554231227651967,~HighDiamond
2022-05-14,SunDisc,2731,0.0417316096696311,~HighDiamond
2022-05-14,Trundle/Tryndamere (FR/SI),3027,0.0462546988172733,~HighDiamond
2022-05-14,Pantheon/Yuumi (DE/MT),2038,0.0311420800097797,~HighDiamond
2022-05-14,Taliyah/Ziggs,2677,0.040906451514318,~HighDiamond
2022-05-14,Tri-Beam (NX/PZ),2136,0.0326395892546071,~HighDiamond
2022-05-14,Aphelios/Fizz (BC/MT),1801,0.0275205525503499,~HighDiamond
2022-05-14,Miss Fortune/Quinn,1372,0.0209651294275847,~HighDiamond
2022-05-14,Pyke/Rek'Sai,1266,0.0193453745301183,~HighDiamond
2022-05-14,Heimerdinger/Jayce (PZ/SI),1629,0.0248922710186119,~HighDiamond
2022-05-14,Azir/Irelia,1071,0.0163656367470432,~HighDiamond
2022-05-15,Viego (SI/SH),4588,0.0698495828512271,~HighDiamond
2022-05-15,"Pirates (BW,NX)",3819,0.0581420132756836,~HighDiamond
2022-05-15,SunDisc,2894,0.0440594360879362,~HighDiamond
2022-05-15,Trundle/Tryndamere (FR/SI),3200,0.0487181048657207,~HighDiamond
2022-05-15,Pantheon/Yuumi (DE/MT),2557,0.038928810669265,~HighDiamond
2022-05-15,Taliyah/Ziggs,2388,0.0363558857560441,~HighDiamond
2022-05-15,Tri-Beam (NX/PZ),2070,0.0315145240850131,~HighDiamond
2022-05-15,Aphelios/Fizz (BC/MT),1952,0.0297180439680896,~HighDiamond
2022-05-15,Miss Fortune/Quinn,1444,0.0219840448206565,~HighDiamond
2022-05-15,Pyke/Rek'Sai,1342,0.0204311552280616,~HighDiamond
2022-05-15,Heimerdinger/Jayce (PZ/SI),1393,0.0212076000243591,~HighDiamond
2022-05-15,Azir/Irelia,1162,0.0176907618293648,~HighDiamond
2022-05-16,Viego (SI/SH),4371,0.065628659800006,~HighDiamond
2022-05-16,"Pirates (BW,NX)",3936,0.0590973244046725,~HighDiamond
2022-05-16,SunDisc,2919,0.0438275126873067,~HighDiamond
2022-05-16,Trundle/Tryndamere (FR/SI),3141,0.0471607459235458,~HighDiamond
2022-05-16,Pantheon/Yuumi (DE/MT),2886,0.043332032071109,~HighDiamond
2022-05-16,Taliyah/Ziggs,2387,0.0358397645716345,~HighDiamond
2022-05-16,Tri-Beam (NX/PZ),2185,0.0328068226179394,~HighDiamond
2022-05-16,Aphelios/Fizz (BC/MT),1817,0.0272814630191286,~HighDiamond
2022-05-16,Miss Fortune/Quinn,1468,0.0220413801387346,~HighDiamond
2022-05-16,Pyke/Rek'Sai,1466,0.0220113510104802,~HighDiamond
2022-05-16,Heimerdinger/Jayce (PZ/SI),1259,0.0189033362361491,~HighDiamond
2022-05-16,Azir/Irelia,1132,0.0169964865919942,~HighDiamond
2022-05-17,Viego (SI/SH),4623,0.06793933515563,~HighDiamond
2022-05-17,"Pirates (BW,NX)",3940,0.057902007465538,~HighDiamond
2022-05-17,SunDisc,3080,0.0452634982217911,~HighDiamond
2022-05-17,Trundle/Tryndamere (FR/SI),2852,0.0419128236781001,~HighDiamond
2022-05-17,Pantheon/Yuumi (DE/MT),3016,0.0443229579990007,~HighDiamond
2022-05-17,Taliyah/Ziggs,2307,0.0339035358434001,~HighDiamond
2022-05-17,Tri-Beam (NX/PZ),2219,0.0326102930370632,~HighDiamond
2022-05-17,Aphelios/Fizz (BC/MT),1821,0.026761308526585,~HighDiamond
2022-05-17,Miss Fortune/Quinn,1822,0.0267760044675661,~HighDiamond
2022-05-17,Pyke/Rek'Sai,1527,0.0224407018781413,~HighDiamond
2022-05-17,Heimerdinger/Jayce (PZ/SI),1144,0.0168121564823796,~HighDiamond
2022-05-17,Azir/Irelia,1226,0.0180172236428299,~HighDiamond
2022-05-18,Viego (SI/SH),4806,0.0667666916729182,~HighDiamond
2022-05-18,"Pirates (BW,NX)",3862,0.05365230196438,~HighDiamond
2022-05-18,SunDisc,3380,0.046956183490317,~HighDiamond
2022-05-18,Trundle/Tryndamere (FR/SI),3144,0.0436775860631825,~HighDiamond
2022-05-18,Pantheon/Yuumi (DE/MT),3392,0.0471228918340696,~HighDiamond
2022-05-18,Taliyah/Ziggs,2230,0.0309799672140257,~HighDiamond
2022-05-18,Tri-Beam (NX/PZ),2305,0.0320218943624795,~HighDiamond
2022-05-18,Aphelios/Fizz (BC/MT),1959,0.0272151371176127,~HighDiamond
2022-05-18,Miss Fortune/Quinn,1568,0.0217832235836737,~HighDiamond
2022-05-18,Pyke/Rek'Sai,1666,0.0231446750576533,~HighDiamond
2022-05-18,Heimerdinger/Jayce (PZ/SI),1292,0.0179489316773638,~HighDiamond
2022-05-18,Azir/Irelia,1269,0.017629407351838,~HighDiamond
2022-05-19,Viego (SI/SH),4654,0.0653816976201849,~HighDiamond
2022-05-19,"Pirates (BW,NX)",3833,0.0538478828917423,~HighDiamond
2022-05-19,SunDisc,3429,0.0481722907476609,~HighDiamond
2022-05-19,Trundle/Tryndamere (FR/SI),2796,0.039279593155573,~HighDiamond
2022-05-19,Pantheon/Yuumi (DE/MT),3190,0.044814700345593,~HighDiamond
2022-05-19,Taliyah/Ziggs,2132,0.0299513922058948,~HighDiamond
2022-05-19,Tri-Beam (NX/PZ),2247,0.0315669691776011,~HighDiamond
2022-05-19,Aphelios/Fizz (BC/MT),1857,0.0260880559692057,~HighDiamond
2022-05-19,Miss Fortune/Quinn,1576,0.0221404287600798,~HighDiamond
2022-05-19,Pyke/Rek'Sai,1433,0.0201314939170015,~HighDiamond
2022-05-19,Heimerdinger/Jayce (PZ/SI),1359,0.019091905256947,~HighDiamond
2022-05-19,Azir/Irelia,1402,0.0196959905594111,~HighDiamond
2022-05-20,Viego (SI/SH),1541,0.0560567479083303,~HighDiamond
2022-05-20,"Pirates (BW,NX)",1518,0.0552200800291015,~HighDiamond
2022-05-20,SunDisc,1212,0.0440887595489269,~HighDiamond
2022-05-20,Trundle/Tryndamere (FR/SI),1104,0.0401600582029829,~HighDiamond
2022-05-20,Pantheon/Yuumi (DE/MT),1146,0.0416878865041833,~HighDiamond
2022-05-20,Taliyah/Ziggs,782,0.0284467078937796,~HighDiamond
2022-05-20,Tri-Beam (NX/PZ),901,0.0327755547471808,~HighDiamond
2022-05-20,Aphelios/Fizz (BC/MT),750,0.0272826482357221,~HighDiamond
2022-05-20,Miss Fortune/Quinn,636,0.0231356857038923,~HighDiamond
2022-05-20,Pyke/Rek'Sai,543,0.0197526373226628,~HighDiamond
2022-05-20,Heimerdinger/Jayce (PZ/SI),486,0.0176791560567479,~HighDiamond
2022-05-20,Azir/Irelia,451,0.0164059658057475,~HighDiamond
